timestamp_ms,mmg1,mmg2,mmg3,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
868686,1709,975,616,16308,-3308,-2416,-1280,-401,161
868696,1707,979,617,16364,-3504,-2284,-1280,-422,76
868706,1708,950,619,16284,-3356,-2260,-1296,-366,-78
868716,1708,957,618,16420,-3592,-2292,-1232,-351,-114
868726,1709,969,617,16488,-3812,-2500,-1296,-482,-46
868736,1709,979,621,16320,-3808,-2260,-1328,-408,-38
868746,1707,985,617,16244,-3512,-2368,-1248,-155,30
868756,1703,991,617,16348,-3424,-2412,-1296,-79,-15
868766,1709,989,617,16332,-3272,-2332,-1296,-276,-9
868776,1707,991,617,16412,-3220,-2708,-1296,-585,-164
868786,1707,1011,617,16360,-3044,-2676,-1296,-747,-264
868796,1709,1017,617,16408,-3180,-2420,-1312,-850,-7
868806,1709,989,617,16500,-3500,-2452,-1296,-1124,160
868816,1709,1067,620,16296,-3624,-2300,-1264,-1256,5
868826,1709,1003,613,16332,-3920,-2380,-1280,-1115,-40
868836,1710,1003,617,16332,-4020,-2348,-1264,-814,-102
868846,1709,996,617,16344,-3956,-2184,-1280,-412,-247
868856,1709,969,613,16336,-3700,-2456,-1280,-61,-297
868866,1709,965,618,16436,-3476,-2624,-1280,142,-62
868876,1709,955,621,16428,-3336,-2600,-1248,99,147
868886,1709,955,618,16268,-3132,-2664,-1280,132,111
868896,1707,968,619,16152,-2928,-2736,-1280,57,-90
868906,1708,971,617,16340,-2776,-2624,-1280,-48,-81
868916,1710,965,619,16420,-2880,-2656,-1264,-189,-153
868926,1708,965,619,16408,-2856,-2820,-1280,-321,-257
868936,1709,959,583,16416,-2752,-2476,-1248,-213,-190
868946,1707,947,617,16316,-2868,-2540,-1296,-111,-58
868956,1707,933,620,16280,-2784,-2672,-1280,-12,-51
868966,1707,909,616,16372,-2652,-2824,-1296,283,-281
868976,1711,937,617,16552,-2416,-2704,-1248,491,-390
868986,1707,955,616,16556,-2184,-2672,-1280,399,-241
868996,1708,891,617,16508,-2100,-2868,-1280,-51,-112
869006,1708,955,617,16468,-2224,-2748,-1312,-587,-59
869016,1705,958,617,16208,-2504,-2912,-1264,-1093,-149
869026,1708,954,617,16300,-2636,-2672,-1296,-1086,-362
869036,1708,972,617,16296,-2624,-2476,-1248,-675,-529
869046,1709,970,616,16584,-2384,-2508,-1264,-278,-435
869056,1708,964,617,16412,-2188,-2572,-1312,-54,-203
869066,1708,959,619,16472,-1772,-2800,-1264,5,-161
869076,1708,953,616,16304,-1724,-2972,-1296,-256,-241
869086,1709,965,617,16404,-1820,-2840,-1280,-635,-272
869096,1707,925,616,16688,-1864,-3092,-1280,-947,-687
869106,1708,941,619,16728,-1976,-2972,-1264,-1098,-972
869116,1705,889,616,16700,-2016,-2712,-1248,-1199,-482
869126,1707,895,618,16896,-2452,-2852,-1280,-1575,-188
869136,1707,943,618,16672,-2508,-3016,-1248,-1833,-260
869146,1709,971,620,16444,-2596,-2816,-1248,-1677,-195
869156,1708,980,617,16220,-2496,-2736,-1296,-1260,-192
869166,1710,960,616,16264,-2204,-2716,-1312,-858,-279
869176,1708,965,615,16292,-1952,-2756,-1296,-505,-436
869186,1706,959,619,16504,-1580,-2936,-1280,-270,-461
869196,1709,954,621,16540,-1280,-3116,-1248,-161,-665
869206,1709,955,619,16604,-1280,-3548,-1296,-417,-523
869216,1707,973,618,16636,-1244,-3796,-1296,-744,-528
869226,1707,975,617,16484,-1272,-3656,-1280,-652,-356
869236,1707,973,617,16504,-1328,-4072,-1264,-517,-104
869246,1707,980,615,16412,-1412,-4020,-1248,-598,87
869256,1709,981,617,16424,-1308,-3968,-1264,-638,332
869266,1705,971,617,16468,-1248,-3832,-1264,-574,379
869276,1717,965,617,16448,-1284,-3820,-1312,-641,427
869286,1709,967,616,16468,-1180,-3256,-1280,-665,572
869296,1707,1032,615,16536,-1144,-3168,-1312,-614,619
869306,1709,987,620,16648,-1364,-3052,-1296,-622,520
869316,1708,987,615,16720,-1088,-2676,-1296,-302,563
869326,1709,967,615,16648,-968,-2516,-1280,211,555
869336,1709,955,617,16660,-660,-3012,-1280,472,504
869346,1726,947,617,16548,-484,-3236,-1248,339,508
869356,1709,951,619,16500,-344,-3284,-1280,179,618
869366,1709,955,635,16492,-72,-3048,-1280,192,660
869376,1709,972,615,16524,-32,-3276,-1280,116,640
869386,1707,970,619,16424,228,-3316,-1280,-166,724
869396,1709,965,617,16476,56,-3304,-1296,-554,872
869406,1709,954,619,16488,-228,-3244,-1280,-922,799
869416,1725,974,615,16564,-512,-2760,-1280,-893,656
869426,1709,981,615,16676,-384,-2560,-1280,-497,646
869436,1709,965,615,16780,-240,-2504,-1312,9,779
869446,1707,953,614,16784,-136,-2692,-1280,147,908
869456,1707,933,613,16592,20,-2712,-1280,-49,1009
869466,1707,957,616,16504,-12,-2928,-1248,-352,914
869476,1709,957,619,16460,-4,-3120,-1264,-669,695
869486,1709,970,617,16492,-276,-3068,-1312,-872,572
869496,1711,953,616,16628,-456,-2684,-1296,-891,685
869506,1708,952,615,16696,-384,-2740,-1280,-783,821
869516,1709,938,616,16664,-500,-2760,-1280,-737,858
869526,1715,975,607,16472,-576,-2424,-1296,-701,957
869536,1709,978,613,16472,-460,-2412,-1296,-558,980
869546,1708,957,615,16484,-524,-2468,-1296,-330,821
869556,1709,970,615,16588,-228,-2564,-1280,-127,609
869566,1695,964,613,16788,-40,-2728,-1280,133,501
869576,1707,967,615,16852,212,-2584,-1296,55,610
869586,1708,955,615,16820,520,-2628,-1328,-242,864
869596,1711,948,615,16736,684,-2688,-1296,-479,1130
869606,1709,943,616,16516,644,-2896,-1296,-754,1031
869616,1707,920,611,16532,460,-2824,-1280,-966,752
869626,1707,955,613,16552,304,-2908,-1296,-1082,448
869636,1708,983,614,16780,28,-2556,-1296,-900,315
869646,1708,999,615,16732,52,-2508,-1280,-471,461
869656,1709,997,617,16840,240,-2584,-1296,16,623
869666,1709,988,616,16796,212,-2556,-1264,129,760
869676,1707,983,613,16632,468,-2632,-1296,-120,769
869686,1708,982,614,16444,192,-2568,-1296,-304,599
869696,1707,973,613,16572,308,-2320,-1280,-180,417
869706,1707,973,614,16644,416,-2452,-1328,193,323
869716,1707,972,614,16536,568,-2444,-1296,362,489
869726,1708,972,615,16568,788,-2472,-1296,253,658
869736,1707,965,615,16428,836,-2552,-1296,159,665
869746,1709,969,615,16392,752,-2384,-1296,141,466
869756,1707,978,615,16588,956,-2280,-1328,264,230
869766,1708,871,613,16728,1060,-2244,-1296,374,97
869776,1707,989,614,16840,1128,-2680,-1248,230,208
869786,1709,983,612,16808,1128,-2360,-1296,77,449
869796,1707,979,615,16744,1040,-2540,-1296,-106,535
869806,1708,989,613,16596,964,-2472,-1296,-264,433
869816,1708,975,613,16632,912,-2476,-1296,-225,294
869826,1709,983,616,16548,684,-2692,-1312,-394,62
869836,1707,987,663,16696,404,-2520,-1264,-693,43
869846,1707,991,615,16644,160,-2316,-1296,-647,212
869856,1707,981,616,16664,204,-2284,-1296,-241,370
869866,1708,973,615,16432,192,-2532,-1264,83,321
869876,1707,969,614,16488,-80,-2852,-1312,-90,146
869886,1708,968,615,16532,-116,-2672,-1296,-395,-55
869896,1709,993,613,16800,-420,-2688,-1312,-560,-80
869906,1708,971,611,16768,-440,-2580,-1312,-480,126
869916,1709,952,615,16820,-572,-2676,-1328,-329,244
869926,1711,955,613,16848,-640,-2612,-1280,-320,259
869936,1710,970,616,16732,-728,-2688,-1296,-422,215
869946,1707,974,615,16840,-624,-2392,-1296,-429,187
869956,1707,967,621,16824,-616,-2712,-1312,-340,172
869966,1709,972,616,16924,-736,-2476,-1296,-222,132
869976,1708,968,613,16952,-680,-2416,-1280,-150,166
869986,1708,957,612,16768,-500,-2328,-1296,-48,335
869996,1707,947,613,16748,-452,-2364,-1296,128,351
870006,1707,936,611,16576,-488,-2512,-1280,146,432
870016,1707,951,635,16584,-472,-2592,-1280,-34,-46
870026,1709,957,615,16584,-432,-2764,-1312,-105,-29
870036,1709,980,611,16692,-524,-2560,-1296,-14,13
870046,1700,966,613,16704,-564,-2648,-1296,120,185
870056,1707,1046,616,16736,-424,-2760,-1280,200,218
870066,1707,974,617,16760,-316,-2504,-1312,300,231
870076,1708,969,616,16756,-364,-2308,-1280,327,148
870086,1711,954,615,16768,-276,-2300,-1280,284,74
870096,1707,952,613,16616,-252,-2496,-1296,432,69
870106,1707,952,611,16672,-116,-2500,-1280,667,44
870116,1707,949,612,16676,-12,-2584,-1312,725,-6
870126,1708,959,611,16656,-44,-2916,-1312,652,-69
870136,1707,972,617,16712,92,-3008,-1280,295,-5
870146,1709,971,615,16636,88,-2816,-1312,98,159
870156,1708,977,614,16552,-32,-2784,-1280,96,244
870166,1708,967,615,16480,-168,-2704,-1280,-98,335
870176,1707,949,611,16636,-348,-2468,-1264,-286,282
870186,1705,972,614,16596,-436,-2272,-1280,-133,219
870196,1706,953,612,16624,-484,-2116,-1280,272,153
870206,1709,930,613,16520,-312,-2036,-1312,778,135
870216,1709,941,612,16616,-124,-2392,-1280,1144,83
870226,1707,941,597,16552,220,-2560,-1280,1325,99
870236,1710,950,615,16716,432,-2688,-1280,1408,70
870246,1708,955,613,16704,684,-2920,-1312,1279,8
870256,1707,955,612,16712,792,-2892,-1312,1029,83
870266,1709,965,613,16668,832,-2864,-1280,707,226
870276,1707,973,613,16736,696,-2756,-1296,498,291
870286,1708,970,613,16616,388,-2464,-1280,447,283
870296,1707,973,616,16580,312,-2468,-1280,468,189
870306,1707,980,615,16688,308,-2560,-1296,604,-10
870316,1709,995,626,16808,268,-2672,-1248,780,28
870326,1708,1004,615,16952,588,-3096,-1280,829,224
870336,1668,1001,613,16808,528,-2844,-1312,659,525
870346,1707,995,615,16720,404,-3060,-1312,185,666
870356,1704,981,617,16536,136,-2880,-1312,-164,460
870366,1708,995,648,16604,24,-2780,-1280,-141,209
870376,1707,989,613,16792,-60,-2560,-1280,-109,141
870386,1707,959,611,16864,-120,-2612,-1312,-89,326
870396,1708,951,603,16612,-256,-2584,-1312,-48,581
870406,1709,951,619,16612,-208,-2332,-1296,80,687
870416,1708,947,605,16604,-208,-2452,-1248,163,594
870426,1709,964,606,16600,-60,-2640,-1312,33,213
870436,1724,965,602,16796,-8,-2592,-1280,-105,96
870446,1741,958,614,16872,-44,-2380,-1280,-70,238
870456,1707,966,615,16672,92,-2212,-1264,144,489
870466,1707,953,615,16672,112,-2468,-1248,193,653
870476,1708,950,617,16488,216,-2572,-1248,-63,611
870486,1707,953,615,16512,-136,-2376,-1280,-387,382
870496,1708,940,614,16576,-300,-2304,-1312,-441,151
870506,1707,913,598,16720,-304,-2280,-1264,-225,-120
870516,1709,937,617,16888,-260,-2008,-1280,158,-171
870526,1708,971,597,16724,-120,-2204,-1280,609,109
870536,1710,989,606,16708,224,-2628,-1296,789,379
870546,1708,975,611,16596,308,-2548,-1280,610,409
870556,1708,967,611,16472,80,-2432,-1296,280,262
870566,1709,958,607,16584,232,-2604,-1280,-67,92
870576,1707,951,611,16640,268,-2412,-1312,-90,-56
870586,1707,947,613,16652,208,-2488,-1296,-2,-90
870596,1707,982,612,16772,192,-2424,-1280,-4,25
870606,1707,985,615,16644,208,-2292,-1312,143,124
870616,1701,975,616,16416,248,-2360,-1312,224,96
870626,1708,965,615,16364,364,-2460,-1280,51,-17
870636,1709,967,613,16588,456,-2532,-1264,-126,-251
870646,1707,958,613,16752,608,-2532,-1312,-226,-448
870656,1693,981,613,16820,1016,-2420,-1280,-8,-358
870666,1707,986,601,16900,1272,-2800,-1264,-134,-76
870676,1707,1017,612,16660,1204,-2932,-1280,-594,116
870686,1709,984,613,16628,780,-2628,-1264,-1236,219
870696,1708,959,613,16380,456,-2636,-1280,-1704,-23
870706,1708,947,613,16484,60,-2604,-1248,-1718,-473
870716,1707,928,607,16712,-96,-2288,-1296,-1123,-555
870726,1707,948,609,17020,-132,-2380,-1296,-469,-337
870736,1739,964,607,16940,4,-2272,-1264,56,108
870746,1708,947,611,16680,424,-2448,-1312,242,412
870756,1708,949,613,16448,644,-2680,-1280,-9,262
870766,1708,951,613,16528,456,-2728,-1264,-711,-107
870776,1707,957,612,16456,248,-2624,-1296,-1444,-396
870786,1708,941,615,16528,-48,-2432,-1264,-1311,-553
870796,1707,950,615,16752,-272,-2460,-1264,-531,-471
870806,1709,952,613,16856,4,-2612,-1280,-16,230
870816,1708,966,615,16836,76,-2864,-1232,-117,267
870826,1708,972,622,16732,-172,-2868,-1296,-647,285
870836,1707,967,611,16372,-300,-2696,-1280,-852,-24
870846,1708,952,611,16548,-412,-2700,-1296,-682,-435
870856,1707,967,611,16712,-640,-2600,-1264,-374,-537
870866,1707,949,605,16948,-384,-2540,-1296,95,-279
870876,1707,967,612,16772,-40,-2952,-1296,487,136
870886,1707,951,613,16824,-60,-2872,-1280,350,242
870896,1707,949,613,16468,64,-3024,-1296,-39,99
870906,1709,953,614,16384,52,-3160,-1296,-278,-132
870916,1707,967,613,16500,-76,-3004,-1296,-369,-329
870926,1707,973,611,16732,-40,-2680,-1296,-259,-226
870936,1707,967,612,16788,-24,-2896,-1280,-145,-9
870946,1709,968,611,16780,52,-2560,-1296,-52,183
870956,1707,968,612,16720,220,-2504,-1264,135,193
870966,1708,951,613,16656,412,-2568,-1280,229,129
870976,1709,956,613,16564,260,-2768,-1264,98,-45
870986,1707,973,612,16772,324,-2688,-1280,-45,-55
870996,1707,985,610,16524,348,-2852,-1296,19,-37
871006,1709,973,611,16516,352,-2932,-1296,53,-44
871016,1708,971,610,16660,224,-2940,-1312,-128,10
871026,1706,950,607,16576,140,-2936,-1312,-228,-16
871036,1709,951,648,16572,100,-3044,-1280,-139,-51
871046,1709,979,595,16560,112,-3000,-1280,-98,-72
871056,1707,973,611,16688,140,-2788,-1296,-62,73
871066,1707,960,613,16564,92,-3000,-1280,15,100
871076,1709,979,613,16700,-20,-2624,-1296,-80,54
871086,1699,957,611,16644,60,-2792,-1296,-108,84
871096,1707,948,611,16564,28,-2792,-1312,82,-15
871106,1707,969,611,16572,16,-2688,-1264,199,1
871116,1707,968,607,16752,100,-2776,-1312,253,12
871126,1707,971,612,16664,232,-2792,-1296,361,-13
871136,1707,970,607,16736,248,-3084,-1296,310,-13
871146,1708,959,612,16664,272,-3136,-1280,232,137
871156,1707,955,611,16608,412,-3156,-1312,200,167
871166,1708,969,615,16668,144,-3036,-1312,7,202
871176,1719,971,614,16488,196,-2984,-1312,-317,201
871186,1715,925,613,16500,104,-2928,-1296,-360,64
871196,1708,966,612,16584,-56,-2812,-1280,2,-154
871206,1707,959,604,16752,156,-2640,-1296,320,-82
871216,1709,959,606,16652,372,-2704,-1296,501,190
871226,1709,959,611,16592,392,-2980,-1344,519,277
871236,1708,958,611,16488,404,-3012,-1280,41,213
871246,1708,952,612,16516,392,-2824,-1280,-346,-18
871256,1707,940,613,16528,164,-2896,-1280,-271,-260
871266,1708,943,611,16556,132,-3076,-1296,52,-254
871276,1709,948,609,16656,280,-2820,-1280,261,149
871286,1711,924,610,16624,392,-2852,-1280,390,439
871296,1709,950,607,16512,644,-2820,-1296,227,470
871306,1703,949,610,16488,488,-3032,-1280,-229,222
871316,1705,958,605,16436,328,-2776,-1312,-662,-9
871326,1708,958,615,16520,152,-2920,-1280,-571,-136
871336,1707,973,611,16668,44,-2816,-1280,-89,-95
871346,1708,989,609,16928,324,-3024,-1296,522,38
871356,1709,1033,611,16868,624,-2936,-1312,717,299
871366,1709,987,613,16720,760,-3296,-1280,411,584
871376,1705,991,613,16448,776,-3256,-1280,-265,567
871386,1704,986,610,16384,440,-3120,-1280,-746,228
871396,1689,983,611,16444,76,-3044,-1328,-871,-119
871406,1709,970,612,16632,-204,-2688,-1280,-695,-163
871416,1708,969,613,16768,-260,-2500,-1344,-221,3
871426,1709,969,611,16944,-216,-2652,-1296,109,198
871436,1717,978,611,16888,132,-2872,-1280,230,364
871446,1708,963,589,16592,232,-3004,-1328,259,305
871456,1709,973,611,16616,300,-3148,-1280,-78,160
871466,1707,967,610,16520,112,-3152,-1312,-499,79
871476,1707,964,611,16500,-160,-3072,-1296,-565,49
871486,1707,981,610,16476,-264,-3104,-1312,-426,110
871496,1707,985,611,16624,-252,-3044,-1248,-241,189
871506,1707,972,609,16684,-248,-2856,-1280,-136,275
871516,1705,967,603,16712,-208,-2812,-1312,12,269
871526,1707,955,604,16580,8,-2840,-1328,263,128
871536,1709,973,600,16768,44,-2836,-1312,489,51
871546,1708,968,607,16688,272,-2752,-1312,558,184
871556,1710,957,611,16596,456,-3136,-1328,503,359
871566,1709,951,611,16568,520,-3188,-1264,158,378
871576,1707,955,613,16448,352,-3092,-1296,-238,309
871586,1707,957,619,16504,32,-2992,-1280,-432,72
871596,1707,991,612,16564,32,-3368,-1312,-453,-69
871606,1708,973,613,16816,-12,-2832,-1296,-308,106
871616,1705,973,611,16712,4,-2748,-1296,-73,341
871626,1706,973,613,16724,-12,-2824,-1264,-78,536
871636,1704,975,609,16500,-84,-2920,-1296,-166,349
871646,1707,979,607,16452,-44,-2908,-1312,-92,42
871656,1709,982,607,16532,32,-2888,-1296,121,-198
871666,1707,969,605,16852,-92,-3028,-1296,172,-13
871676,1708,957,605,16772,132,-2964,-1312,164,338
871686,1707,967,605,16652,116,-3060,-1264,261,533
871696,1708,947,611,16600,328,-3108,-1328,86,490
871706,1708,949,611,16396,160,-3112,-1328,-329,242
871716,1709,947,612,16528,12,-2944,-1312,-467,-3
871726,1727,969,596,16808,12,-2904,-1312,-260,-79
871736,1709,979,611,16848,-124,-2656,-1296,93,160
871746,1707,973,607,16780,100,-2828,-1296,259,521
871756,1708,971,611,16516,120,-3144,-1296,255,624
871766,1709,968,611,16256,208,-3120,-1296,0,488
871776,1707,969,605,16496,48,-2888,-1312,-383,129
871786,1707,969,599,16452,-20,-2928,-1328,-435,-223
871796,1706,967,613,16752,-116,-2648,-1264,-243,-81
871806,1707,983,605,16820,-188,-2808,-1312,-83,275
871816,1707,983,607,16632,-176,-2908,-1296,56,448
871826,1687,971,611,16588,-16,-2824,-1296,318,380
871836,1714,955,610,16512,168,-2936,-1296,539,199
871846,1707,951,611,16464,172,-3004,-1264,293,149
871856,1708,971,607,16644,144,-3084,-1312,-116,175
871866,1708,959,607,16744,120,-2904,-1296,-240,199
871876,1707,967,610,16640,16,-3132,-1296,-142,181
871886,1708,970,607,16708,-60,-2808,-1312,7,268
871896,1707,970,607,16644,-48,-2964,-1312,141,332
871906,1708,970,607,16632,-84,-2768,-1280,83,385
871916,1707,968,610,16576,0,-3036,-1296,-33,329
871926,1708,959,607,16572,-24,-2932,-1264,38,199
871936,1707,948,605,16660,-32,-2864,-1312,94,169
871946,1708,940,607,16660,164,-3032,-1296,49,144
871956,1709,943,606,16852,180,-2680,-1328,20,231
871966,1707,937,607,16664,164,-2856,-1280,51,331
871976,1708,951,607,16548,128,-3000,-1312,158,271
871986,1673,955,611,16680,332,-3080,-1280,183,159
871996,1707,969,607,16580,252,-3180,-1296,-6,214
872006,1707,1085,607,16712,132,-3024,-1296,-223,285
872016,1707,987,606,16688,-56,-2936,-1280,-256,152
872026,1709,969,607,16592,44,-2776,-1280,-27,352
872036,1709,957,605,16568,-156,-2656,-1312,196,245
872046,1693,950,611,16632,32,-2948,-1312,188,205
872056,1707,955,611,16620,128,-2880,-1328,97,202
872066,1707,968,604,16580,224,-2748,-1312,163,204
872076,1707,972,606,16604,284,-2940,-1280,149,208
872086,1707,970,612,16744,412,-3008,-1296,121,178
872096,1707,967,611,16632,284,-3152,-1312,-101,231
872106,1709,967,613,16628,124,-2832,-1280,-166,283
872116,1708,969,609,16584,232,-2704,-1312,2,200
872126,1705,965,611,16552,268,-2852,-1312,41,203
872136,1707,965,609,16596,172,-3012,-1296,-55,161
872146,1705,965,606,16528,20,-2872,-1280,-233,148
872156,1708,959,605,16504,-28,-2872,-1312,-287,155
872166,1707,953,606,16564,-8,-2896,-1312,-203,176
872176,1708,972,607,16632,16,-2840,-1312,-1,205
872186,1707,973,605,16672,80,-2980,-1312,75,249
872196,1708,973,609,16700,28,-2928,-1312,60,294
872206,1683,949,607,16640,32,-2724,-1344,1,272
872216,1707,951,610,16584,140,-2748,-1296,60,218
872226,1711,956,607,16660,104,-2936,-1280,108,219
872236,1707,965,606,16432,148,-2920,-1280,-71,196
872246,1707,975,607,16696,120,-2736,-1312,-113,171
872256,1707,968,605,16636,32,-2960,-1296,-48,145
872266,1707,967,603,16572,-44,-3128,-1296,-180,262
872276,1708,969,605,16512,28,-2968,-1280,-214,275
872286,1693,967,606,16672,20,-2884,-1312,-105,224
872296,1709,967,606,16656,132,-2948,-1280,11,213
872306,1707,952,605,16656,148,-2896,-1312,42,249
872316,1709,965,606,16732,136,-2960,-1296,-79,318
872326,1707,969,605,16588,0,-2812,-1312,-113,258
872336,1716,969,607,16596,80,-2640,-1280,125,272
872346,1707,959,606,16552,220,-3020,-1296,93,281
872356,1706,966,607,16616,148,-2936,-1280,-125,209
872366,1708,972,605,16664,184,-2780,-1312,-128,203
872376,1707,975,610,16740,176,-3056,-1312,-144,165
872386,1716,969,604,16716,164,-2972,-1312,-214,158
872396,1707,969,607,16748,120,-2732,-1296,-237,306
872406,1707,947,605,16580,132,-2980,-1312,-276,328
872416,1705,955,604,16524,-8,-2808,-1312,-384,336
872426,1707,965,605,16596,-48,-2728,-1280,-274,162
872436,1709,958,596,16664,-40,-2860,-1280,-20,133
872446,1707,934,606,16700,108,-2816,-1296,46,172
872456,1708,968,610,16692,96,-2912,-1312,73,243
872466,1707,985,596,16732,268,-2912,-1280,28,357
872476,1707,966,605,16596,292,-2900,-1328,-11,422
872486,1707,969,611,16604,184,-2928,-1312,-16,285
872496,1704,971,573,16600,156,-2708,-1312,-141,205
872506,1707,952,599,16616,164,-2840,-1312,-182,280
872516,1707,956,605,16556,8,-2884,-1312,-57,215
872526,1707,959,605,16628,-20,-2988,-1328,-136,167
872536,1707,959,605,16672,-40,-2652,-1280,-156,175
872546,1707,952,606,16672,-88,-2904,-1280,42,226
872556,1706,967,603,16748,96,-3084,-1312,56,269
872566,1707,977,611,16740,64,-2804,-1312,-60,284
872576,1703,916,605,16632,72,-2980,-1328,-204,297
872586,1693,973,607,16608,-8,-2716,-1280,-239,215
872596,1707,960,611,16564,-124,-2744,-1280,-275,179
872606,1720,957,606,16572,-40,-2600,-1328,-185,211
872616,1707,949,621,16660,-8,-2800,-1312,63,244
872626,1706,953,607,16712,56,-2912,-1328,144,304
872636,1707,966,605,16632,188,-2844,-1312,31,333
872646,1704,971,603,16620,184,-3072,-1312,-118,201
872656,1703,967,599,16556,148,-2724,-1296,-246,167
872666,1707,953,607,16632,16,-2900,-1344,-120,136
872676,1707,969,611,16752,28,-2832,-1312,-25,123
872686,1709,979,605,16604,28,-2716,-1344,79,261
872696,1707,957,605,16568,56,-2828,-1312,168,335
872706,1708,952,606,16536,192,-3032,-1296,230,195
872716,1706,960,607,16648,288,-2908,-1312,118,108
872726,1705,959,606,16616,180,-3080,-1280,-133,165
872736,1707,955,601,16616,232,-2868,-1296,-256,194
872746,1707,969,605,16472,-108,-2780,-1312,-284,197
872756,1709,965,602,16544,-20,-2776,-1328,-233,223
872766,1707,967,605,16524,-136,-2720,-1312,39,167
872776,1707,967,605,16672,-84,-2760,-1312,189,93
872786,1663,965,605,16664,-68,-2904,-1296,114,165
872796,1706,967,607,16672,84,-3124,-1328,31,235
872806,1707,975,607,16652,152,-2864,-1296,155,318
872816,1707,965,603,16664,224,-3056,-1312,167,269
872826,1707,966,607,16476,276,-2936,-1312,-15,396
872836,1709,969,633,16484,244,-3052,-1296,-304,230
872846,1707,966,605,16620,-56,-2828,-1312,-342,230
872856,1705,947,610,16520,-8,-2928,-1312,-231,214
872866,1707,957,606,16656,-136,-2796,-1296,-62,143
872876,1707,949,604,16828,-48,-2836,-1312,-46,257
872886,1703,960,607,16692,36,-2788,-1296,-7,330
872896,1707,955,605,16492,32,-2644,-1312,121,314
872906,1705,950,605,16624,148,-2896,-1312,101,208
872916,1709,957,605,16656,168,-2948,-1296,-107,62
872926,1705,1011,603,16620,176,-2776,-1328,-187,28
872936,1707,970,605,16832,88,-2756,-1296,-87,187
872946,1707,969,604,16636,152,-2748,-1312,49,325
872956,1708,970,606,16556,116,-2976,-1312,53,340
872966,1706,972,603,16492,52,-3000,-1296,-161,253
872976,1707,968,605,16492,-100,-2788,-1296,-416,134
872986,1708,959,604,16552,-44,-2660,-1296,-251,48
