timestamp_ms,mmg1,mmg2,mmg3,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
925079,1691,949,523,16760,-296,-2324,-1296,-321,32
925089,1688,959,523,16712,-412,-2072,-1328,-72,164
925099,1691,950,527,16836,-324,-2196,-1280,-60,353
925109,1687,937,531,16672,-336,-2348,-1280,-40,423
925119,1689,939,525,16500,-440,-2204,-1280,104,295
925129,1663,939,531,16524,-568,-2176,-1280,2,148
925139,1687,939,522,16536,-452,-2288,-1280,-31,111
925149,1687,936,529,16656,-476,-2308,-1280,133,116
925159,1688,887,523,16732,-288,-2420,-1280,146,124
925169,1687,933,523,16644,-184,-2328,-1280,61,169
925179,1687,933,525,16732,-88,-2444,-1280,149,183
925189,1687,950,525,16676,-228,-2632,-1248,122,179
925199,1689,950,525,16616,-128,-2660,-1296,-79,258
925209,1687,950,523,16588,-224,-2440,-1280,-162,449
925219,1689,942,525,16712,-228,-2304,-1296,-154,233
925229,1689,947,523,16748,-364,-2416,-1312,-192,105
925239,1687,944,524,16900,-288,-2160,-1312,-120,99
925249,1689,956,521,16904,-84,-2176,-1264,163,194
925259,1684,949,523,16732,68,-2292,-1296,412,406
925269,1688,948,525,16632,100,-2512,-1296,302,459
925279,1687,955,524,16500,84,-2572,-1264,-19,346
925289,1687,905,525,16600,24,-2624,-1280,-436,78
925299,1689,949,523,16620,-268,-2308,-1264,-513,-78
925309,1689,938,524,16708,-424,-2316,-1312,-221,-79
925319,1688,940,533,16808,-312,-2212,-1312,184,134
925329,1689,1039,522,16784,-56,-2500,-1264,466,339
925339,1687,948,523,16712,4,-2516,-1296,285,363
925349,1687,941,522,16592,-48,-2488,-1296,98,211
925359,1685,952,523,16652,-44,-2580,-1280,-2,48
925369,1689,947,526,16712,-12,-2448,-1296,-63,-39
925379,1689,951,529,16796,-264,-2480,-1296,-202,77
925389,1689,957,523,16736,-288,-2540,-1296,-326,265
925399,1688,943,525,16680,-188,-2156,-1280,5,335
925409,1688,948,524,16700,-136,-2536,-1264,258,288
925419,1689,964,521,16632,-204,-2388,-1280,61,195
925429,1689,968,523,16528,-104,-2444,-1280,-96,164
925439,1691,949,524,16584,-44,-2416,-1264,-51,110
925449,1688,927,524,16800,-212,-2252,-1280,49,59
925459,1689,939,521,16660,-144,-2560,-1264,60,119
925469,1687,947,521,16836,-96,-2196,-1296,44,278
925479,1689,947,524,16568,-60,-2348,-1312,163,253
925489,1687,951,523,16512,-12,-2552,-1344,118,189
925499,1689,949,525,16596,-72,-2512,-1280,-48,112
925509,1687,948,523,16684,72,-2388,-1312,-179,109
925519,1660,942,525,16740,48,-2540,-1280,-167,107
925529,1689,950,523,16820,-96,-2492,-1280,-123,169
925539,1688,956,523,16904,24,-2404,-1312,-98,269
925549,1688,959,523,16644,-44,-2544,-1280,-37,350
925559,1687,956,523,16532,-20,-2364,-1280,-13,316
925569,1689,954,523,16640,0,-2204,-1312,-49,270
925579,1689,951,522,16564,44,-2496,-1328,-153,158
925589,1687,947,523,16668,-44,-2404,-1312,-193,152
925599,1687,953,522,16748,-64,-2316,-1280,-170,225
925609,1689,941,522,16692,8,-2304,-1280,-43,376
925619,1689,947,521,16760,100,-2612,-1280,27,262
925629,1687,947,523,16820,104,-2384,-1296,58,296
925639,1689,948,523,16712,156,-2396,-1280,-63,312
925649,1688,943,523,16640,68,-2616,-1280,-209,296
925659,1689,946,531,16600,-40,-2500,-1264,-368,297
925669,1689,941,521,16640,-72,-2500,-1280,-423,294
925679,1689,1016,521,16580,-196,-2420,-1296,-359,258
925689,1688,937,521,16612,-276,-2280,-1296,-263,250
925699,1688,941,519,16624,-280,-2452,-1280,-196,219
925709,1689,955,524,16748,-356,-2340,-1296,-157,194
925719,1689,967,524,16800,-196,-2244,-1296,38,113
925729,1687,970,521,16864,68,-2448,-1280,244,278
925739,1688,955,521,16688,164,-2512,-1328,175,471
925749,1683,950,521,16552,136,-2576,-1296,-29,390
925759,1687,951,520,16616,28,-2540,-1280,-300,219
925769,1723,943,521,16608,-196,-2532,-1296,-481,75
925779,1688,987,522,16736,-128,-2244,-1280,-381,48
925789,1688,942,521,16848,-320,-2348,-1296,-86,132
925799,1689,937,499,16812,-256,-2432,-1296,76,320
925809,1687,949,521,16652,-144,-2524,-1280,138,318
925819,1688,955,523,16676,8,-2336,-1296,118,260
925829,1687,968,523,16708,-64,-2408,-1296,-73,239
925839,1687,968,523,16644,-96,-2640,-1280,-306,143
925849,1689,958,522,16556,-224,-2260,-1280,-321,44
925859,1687,950,520,16688,-368,-2376,-1312,-216,126
925869,1689,983,521,16832,-352,-2444,-1296,-119,212
925879,1685,951,525,16896,-292,-2200,-1264,-93,282
925889,1689,951,529,16808,-296,-2248,-1280,-92,319
925899,1693,935,527,16664,-276,-2248,-1280,36,268
925909,1689,935,521,16564,-140,-2404,-1280,305,124
925919,1687,957,521,16708,-132,-2584,-1280,156,124
925929,1688,939,521,16692,-92,-2636,-1312,-134,168
925939,1688,941,525,16604,-420,-2580,-1280,-144,155
925949,1688,951,519,16736,-388,-2244,-1280,22,21
925959,1688,953,524,16760,-364,-2352,-1296,187,47
925969,1690,952,523,16796,-264,-2352,-1280,300,174
925979,1688,947,521,16720,-40,-2408,-1312,345,312
925989,1687,942,524,16580,-88,-2520,-1280,228,268
925999,1689,954,520,16640,-180,-2516,-1312,-42,113
926009,1687,947,522,16516,-96,-2504,-1328,-122,2
926019,1689,943,519,16624,-68,-2488,-1280,-29,131
926029,1688,935,521,16820,-28,-2400,-1280,-23,152
926039,1687,939,523,16748,-88,-2300,-1328,-63,328
926049,1689,939,521,16608,-148,-2248,-1280,-45,370
926059,1734,936,519,16420,-68,-2336,-1328,77,178
926069,1689,937,523,16616,-32,-2348,-1296,17,13
926079,1689,936,523,16772,-92,-2516,-1312,-174,28
926089,1689,957,533,16752,-52,-2428,-1296,-122,34
926099,1689,969,523,16796,-28,-2368,-1296,82,137
926109,1687,974,521,16776,112,-2368,-1280,239,294
926119,1688,959,523,16704,100,-2420,-1328,200,311
926129,1688,955,535,16624,92,-2664,-1264,-67,223
926139,1687,954,524,16576,-12,-2480,-1264,-260,159
926149,1688,1033,521,16648,-168,-2500,-1296,-340,177
926159,1689,936,521,16588,-208,-2344,-1296,-337,116
926169,1688,953,521,16732,-356,-2412,-1296,-180,174
926179,1688,932,521,16780,-316,-2256,-1296,18,232
926189,1688,857,509,16780,-100,-2188,-1280,189,191
926199,1688,942,521,16792,0,-2396,-1296,160,235
926209,1689,935,519,16732,96,-2536,-1264,-19,189
926219,1691,948,523,16720,36,-2416,-1280,-116,129
926229,1688,953,521,16736,32,-2484,-1296,-179,148
926239,1707,943,521,16656,-184,-2412,-1312,-193,167
926249,1690,943,523,16696,-212,-2288,-1264,-103,201
926259,1688,941,521,16648,-340,-2372,-1296,-25,210
926269,1689,939,521,16528,-164,-2500,-1312,74,248
926279,1688,940,519,16780,-32,-2564,-1312,108,180
926289,1677,944,522,16752,-192,-2396,-1312,55,197
926299,1689,975,520,16612,-96,-2468,-1280,86,197
926309,1689,978,520,16656,44,-2448,-1296,55,202
926319,1688,951,511,16652,48,-2300,-1280,-64,181
926329,1689,952,520,16648,120,-2616,-1280,-89,166
926339,1689,952,521,16748,160,-2360,-1328,-54,169
