timestamp_ms,mmg1,mmg2,mmg3,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
976245,1670,951,461,16288,-3196,-2780,-1376,-466,482
976255,1671,927,495,16548,-3356,-2908,-1312,-376,398
976265,1673,927,461,16524,-3156,-2792,-1344,36,113
976275,1671,917,461,16548,-3112,-2736,-1344,382,200
976285,1659,927,457,16360,-2940,-2692,-1344,239,778
976295,1671,909,461,16640,-3132,-3056,-1344,-27,839
976305,1671,923,461,16432,-3192,-3128,-1376,-290,452
976315,1671,939,458,16448,-3492,-2656,-1344,-425,379
976325,1673,937,457,16600,-3412,-2180,-1344,-320,756
976335,1673,919,463,16596,-3584,-2596,-1360,-329,912
976345,1671,934,458,16412,-3536,-2560,-1344,-314,808
976355,1671,928,457,16640,-3396,-1936,-1328,101,745
976365,1673,928,460,16496,-2952,-2504,-1376,633,826
976375,1673,926,457,16460,-2756,-2884,-1344,603,1022
976385,1673,949,459,16276,-2456,-2564,-1328,93,1300
976395,1673,923,457,16152,-2268,-2276,-1328,-214,1410
976405,1673,917,457,16468,-2356,-2736,-1328,-564,908
976415,1671,935,457,16688,-2448,-2628,-1312,-1005,375
976425,1671,937,457,16984,-2064,-1984,-1344,-1066,536
976435,1671,921,458,17104,-2012,-1864,-1328,-875,1167
976445,1672,924,459,16744,-2060,-1864,-1360,-784,1701
976455,1673,917,458,16344,-1836,-2032,-1344,-801,1863
976465,1671,903,459,16312,-1908,-1944,-1360,-1062,1505
976475,1673,924,459,16088,-1900,-1948,-1344,-1505,1021
976485,1671,932,457,16296,-1860,-1720,-1360,-1686,750
976495,1672,919,460,16308,-2016,-1816,-1328,-1536,616
976505,1671,909,459,16476,-1952,-1704,-1312,-1096,525
976515,1671,917,457,16792,-1964,-1408,-1344,-527,627
976525,1671,933,459,16692,-1748,-1596,-1344,-28,850
976535,1671,949,459,16848,-1468,-1748,-1344,201,879
976545,1671,947,457,16616,-1248,-1820,-1328,151,771
976555,1671,941,459,16580,-1084,-1736,-1344,14,746
976565,1671,935,459,16412,-1216,-1804,-1344,-282,696
976575,1671,922,459,16224,-1420,-1708,-1328,-548,533
976585,1669,923,459,16152,-1680,-1880,-1344,-565,213
976595,1672,932,455,16212,-1836,-1616,-1344,-254,59
976605,1671,931,467,16364,-1872,-1720,-1344,151,29
976615,1671,971,458,16524,-1716,-2028,-1344,494,-39
976625,1671,981,460,16412,-1496,-2064,-1360,1006,-61
976635,1671,967,460,16504,-1036,-1732,-1328,1512,211
976645,1671,942,459,16404,-800,-2264,-1328,1401,557
976655,1671,927,458,16180,-640,-2500,-1360,801,459
976665,1669,924,459,16196,-652,-2664,-1344,19,1
976675,1671,927,459,16336,-1108,-2424,-1328,-804,-411
976685,1669,937,459,16536,-1524,-2020,-1328,-1314,-487
976695,1670,925,459,16556,-1808,-1788,-1344,-1255,-145
976705,1671,914,461,16528,-2128,-1956,-1328,-966,106
976715,1672,905,459,16456,-2460,-1836,-1360,-660,123
976725,1671,916,459,16636,-2588,-2068,-1360,-432,-219
976735,1671,953,458,16772,-2464,-1996,-1328,-53,-572
976745,1671,968,457,16968,-1956,-1976,-1312,518,-404
976755,1671,955,460,16948,-1524,-2076,-1328,816,220
976765,1671,921,459,16680,-1368,-2384,-1360,449,632
976775,1670,916,460,16476,-1348,-2632,-1312,-442,389
976785,1671,924,459,16328,-1404,-2468,-1360,-1189,107
976795,1671,922,457,16572,-1388,-2148,-1344,-1315,-271
976805,1671,927,458,16796,-1788,-2112,-1344,-1243,-366
976815,1669,921,459,16680,-1860,-2000,-1360,-1002,4
976825,1671,916,470,16628,-1800,-1848,-1344,-571,343
976835,1672,918,457,16492,-1884,-1980,-1344,-190,306
976845,1672,924,459,16504,-1928,-2176,-1376,0,-89
976855,1670,957,456,16576,-1600,-2192,-1344,77,-434
976865,1671,949,459,16740,-1328,-1956,-1344,177,-284
976875,1671,933,459,16820,-1316,-2184,-1312,32,61
976885,1670,937,459,16800,-1256,-2332,-1344,-279,200
976895,1671,924,445,16488,-1292,-2484,-1360,-560,-14
976905,1655,942,459,16604,-1376,-2224,-1344,-660,-217
976915,1671,942,457,16596,-1328,-2184,-1328,-624,-118
976925,1671,934,457,16604,-1352,-2312,-1328,-568,-3
976935,1671,939,458,16548,-1516,-2476,-1344,-602,-50
976945,1640,943,458,16632,-1644,-2336,-1328,-432,-129
976955,1671,957,458,16700,-1480,-2152,-1328,-177,-93
976965,1672,941,457,16696,-1308,-2184,-1328,72,41
976975,1671,935,458,16808,-1292,-2212,-1328,161,49
976985,1672,941,459,16712,-1288,-2356,-1344,-38,-36
976995,1671,952,441,16616,-1196,-2192,-1328,-270,-91
977005,1671,951,455,16596,-1172,-2260,-1360,-387,-149
977015,1672,943,457,16636,-1272,-2192,-1344,-373,-231
977025,1687,942,455,16604,-1268,-2300,-1344,-360,-124
977035,1669,936,457,16464,-1428,-2276,-1312,-326,-52
977045,1672,933,457,16440,-1468,-2312,-1360,-218,-102
977055,1671,939,457,16348,-1552,-2368,-1360,-60,-135
977065,1671,935,457,16520,-1432,-2416,-1312,73,-130
977075,1662,895,458,16588,-1440,-2496,-1344,127,-183
977085,1693,937,458,16644,-1532,-2572,-1344,101,-218
977095,1671,937,458,16608,-1564,-2428,-1344,125,-212
977105,1671,935,456,16648,-1560,-2528,-1328,164,-181
977115,1671,921,459,16696,-1604,-2728,-1344,144,-160
977125,1671,920,459,16828,-1748,-2748,-1344,-88,-178
977135,1669,941,457,16756,-1720,-2488,-1328,-244,-88
977145,1671,941,457,16832,-1636,-2356,-1328,-202,59
977155,1669,923,460,16576,-1776,-2812,-1328,-355,150
977165,1671,921,469,16460,-1992,-2564,-1344,-623,77
977175,1671,918,447,16476,-2176,-2360,-1344,-630,-246
977185,1671,919,456,16596,-2300,-2364,-1328,-290,-415
977195,1669,927,459,16788,-2180,-2280,-1328,149,-162
977205,1671,923,457,16916,-2008,-2388,-1312,357,41
977215,1671,910,459,16796,-1748,-2308,-1328,335,271
977225,1689,913,457,16576,-1560,-2508,-1360,220,317
977235,1670,920,459,16408,-1556,-2636,-1328,22,60
977245,1669,943,456,16544,-1548,-2728,-1328,-230,-212
977255,1671,941,457,16768,-1240,-2864,-1344,-298,-312
977265,1671,937,459,16836,-1196,-2612,-1344,-21,-118
977275,1669,941,458,16900,-988,-2604,-1344,259,212
977285,1679,933,459,16796,-880,-2812,-1328,366,393
977295,1671,935,457,16580,-696,-2616,-1328,223,339
977305,1669,939,457,16568,-532,-2304,-1344,-29,239
977315,1671,934,455,16540,-832,-2472,-1344,-454,84
977325,1671,928,455,16636,-1012,-2424,-1344,-754,-158
977335,1671,925,470,16732,-1216,-2056,-1376,-599,-342
977345,1671,923,454,16812,-1604,-2004,-1312,-186,-332
977355,1670,919,456,16712,-1708,-2248,-1312,55,-91
977365,1671,914,457,16624,-1524,-2420,-1312,295,160
977375,1669,908,457,16512,-1576,-2396,-1344,480,151
977385,1672,911,456,16360,-1360,-2500,-1312,341,15
977395,1703,909,459,16348,-1540,-2660,-1344,38,-253
977405,1672,917,458,16540,-1588,-2364,-1360,-49,-462
977415,1669,919,459,16644,-1584,-2472,-1296,185,-393
977425,1671,924,457,16672,-1700,-2524,-1360,512,-175
977435,1671,924,459,16616,-1480,-2636,-1344,675,24
977445,1672,925,457,16516,-1264,-2712,-1344,554,119
977455,1671,941,462,16564,-1220,-2576,-1360,228,46
977465,1673,933,456,16588,-1164,-2760,-1360,-174,-191
977475,1671,933,493,16712,-1140,-2780,-1360,-376,-355
977485,1669,923,457,16760,-1104,-2628,-1328,-241,-316
977495,1671,921,457,16808,-804,-2528,-1344,25,-128
977505,1671,940,457,16808,-732,-2648,-1328,-134,185
977515,1670,932,458,16536,-732,-2600,-1360,-703,278
977525,1671,925,456,16448,-1012,-2660,-1344,-1156,-36
977535,1669,925,456,16368,-1312,-2384,-1328,-1189,-441
977545,1671,931,456,16708,-1416,-2300,-1312,-839,-550
977555,1671,921,455,16712,-1440,-2148,-1328,-374,-232
977565,1671,924,456,16780,-1316,-2364,-1328,-43,162
977575,1671,931,457,16576,-1136,-2520,-1344,27,267
977585,1672,924,456,16400,-1036,-2724,-1344,-75,19
977595,1671,921,457,16392,-1056,-2708,-1344,-325,-237
977605,1655,928,457,16500,-1136,-2804,-1312,-556,-389
977615,1672,933,457,16628,-1232,-2764,-1344,-467,-371
977625,1671,951,457,16884,-1012,-2824,-1344,-116,-304
977635,1671,943,457,16900,-1040,-2716,-1312,149,-24
977645,1671,933,457,16812,-804,-2860,-1360,-17,179
977655,1671,925,457,16500,-736,-2960,-1376,-366,167
977665,1662,933,457,16592,-960,-2868,-1360,-749,-31
977675,1672,940,454,16584,-1072,-2612,-1344,-913,-163
977685,1671,928,461,16740,-1324,-2520,-1344,-779,-205
977695,1672,916,457,16644,-1200,-2588,-1360,-365,-147
977705,1669,927,457,16640,-1272,-2500,-1360,-129,35
977715,1671,917,455,16568,-1264,-2528,-1328,-57,184
977725,1670,917,455,16392,-1248,-2648,-1328,-104,86
977735,1671,1007,457,16308,-1288,-2696,-1376,-193,-233
977745,1671,923,457,16472,-1236,-2564,-1328,-236,-355
977755,1671,922,455,16648,-1348,-2656,-1328,-166,-321
977765,1671,928,456,16660,-1392,-2632,-1344,65,-247
977775,1671,928,455,16648,-1300,-2608,-1328,312,-173
977785,1671,921,456,16620,-1172,-2640,-1328,420,-142
977795,1671,927,455,16544,-1076,-2724,-1296,493,-221
977805,1671,956,458,16580,-940,-2852,-1328,359,-282
977815,1671,923,457,16652,-772,-2944,-1344,185,-308
977825,1663,935,455,16616,-956,-3048,-1312,56,-268
977835,1669,948,459,16628,-1104,-3100,-1344,3,-161
977845,1672,955,455,16536,-1216,-3208,-1344,-4,-136
977855,1653,947,455,16620,-1476,-3032,-1328,26,-177
977865,1670,949,459,16580,-1324,-3044,-1344,128,-161
977875,1671,933,457,16776,-1328,-3052,-1344,235,-115
977885,1671,935,459,16772,-1280,-2980,-1344,234,37
977895,1671,923,455,16492,-1244,-2984,-1344,212,74
977905,1671,915,456,16544,-1184,-3060,-1344,320,-53
977915,1671,925,455,16576,-1256,-2932,-1344,429,-140
977925,1670,928,456,16592,-1148,-3180,-1344,373,-102
977935,1669,932,437,16676,-1048,-3240,-1296,244,-48
977945,1671,925,457,16552,-1024,-3144,-1344,314,23
977955,1671,927,455,16484,-932,-3144,-1344,344,94
977965,1689,922,457,16624,-1012,-2984,-1344,240,64
977975,1672,931,459,16564,-1024,-3376,-1312,152,-68
977985,1688,935,457,16640,-992,-3096,-1328,81,-110
977995,1672,937,472,16660,-976,-2968,-1312,237,243
978005,1671,933,457,16656,-1024,-2804,-1344,392,8
978015,1669,924,458,16660,-964,-3000,-1344,410,135
978025,1671,936,454,16620,-760,-2784,-1376,343,170
978035,1671,921,455,16492,-840,-2944,-1328,251,121
978045,1670,924,455,16376,-824,-2992,-1344,113,-69
978055,1671,941,455,16564,-908,-2976,-1344,93,-120
978065,1671,937,455,16652,-1012,-2940,-1360,95,-45
978075,1671,939,455,16600,-948,-3076,-1344,65,103
978085,1671,937,456,16592,-892,-3008,-1328,-41,212
978095,1671,933,456,16588,-1000,-2972,-1328,13,207
978105,1663,925,457,16544,-992,-3080,-1344,-54,121
978115,1672,941,457,16516,-952,-3024,-1360,-175,-27
978125,1671,937,456,16576,-1020,-2824,-1328,-100,24
978135,1671,921,455,16696,-912,-2920,-1328,70,171
978145,1669,921,457,16664,-816,-3092,-1344,160,169
978155,1671,926,456,16644,-840,-2908,-1344,124,164
978165,1661,921,455,16540,-744,-3076,-1328,26,136
978175,1671,922,455,16488,-756,-3472,-1328,-114,12
978185,1671,928,455,16520,-936,-3136,-1312,-182,-36
978195,1670,932,454,16592,-1016,-2888,-1360,-185,55
978205,1669,931,456,16624,-1008,-3080,-1344,-68,141
978215,1671,931,457,16684,-1104,-2924,-1328,15,170
978225,1674,925,456,16560,-1148,-3016,-1328,-45,195
978235,1672,923,457,16548,-1172,-2940,-1344,-167,149
978245,1653,922,456,16488,-1248,-3096,-1360,-133,65
978255,1672,920,457,16560,-1048,-3024,-1360,6,42
978265,1671,922,457,16600,-1112,-3024,-1312,46,114
978275,1671,923,453,16620,-888,-3144,-1328,104,183
978285,1671,996,456,16624,-828,-3156,-1312,106,163
978295,1672,936,457,16624,-684,-2980,-1296,92,150
978305,1671,927,455,16560,-656,-3020,-1296,47,153
978315,1669,928,448,16608,-744,-3044,-1312,-99,175
978325,1671,934,455,16504,-804,-3108,-1344,-275,120
978335,1671,935,523,16524,-992,-3120,-1344,-371,68
978345,1671,935,453,16520,-1136,-3056,-1344,-307,65
978355,1671,933,455,16660,-1016,-2984,-1328,-124,85
978365,1671,927,457,16600,-1036,-2824,-1344,-33,145
978375,1670,931,487,16564,-1256,-3124,-1344,-86,180
978385,1671,934,447,16500,-1216,-3024,-1344,-128,157
978395,1671,926,456,16488,-1228,-2968,-1344,-27,-11
978405,1671,928,454,16576,-1276,-3012,-1344,17,-40
978415,1671,935,455,16556,-1152,-2960,-1344,-56,70
978425,1672,930,455,16624,-988,-3012,-1344,38,173
978435,1672,927,454,16564,-1124,-2920,-1328,63,194
978445,1671,925,455,16656,-1088,-2976,-1376,-6,162
978455,1651,933,454,16484,-1016,-3136,-1344,-55,191
978465,1671,926,455,16476,-1164,-3072,-1344,-71,180
978475,1655,923,453,16584,-1040,-3168,-1344,-121,145
978485,1671,932,454,16608,-1104,-2956,-1360,-127,106
978495,1671,936,456,16672,-1024,-2816,-1344,-145,161
978505,1670,932,455,16624,-1004,-2988,-1344,12,131
978515,1670,923,456,16532,-956,-3196,-1328,103,118
978525,1670,932,457,16524,-996,-3112,-1344,70,140
978535,1671,928,457,16580,-960,-2984,-1328,-52,199
978545,1661,925,456,16544,-1164,-3236,-1312,-73,140
978555,1672,927,454,16416,-1136,-3008,-1344,52,94
978565,1658,935,455,16568,-1048,-2948,-1328,139,111
978575,1671,934,456,16652,-976,-3136,-1296,105,236
978585,1663,933,456,16624,-956,-3020,-1360,36,274
978595,1670,937,455,16460,-976,-3140,-1344,101,246
978605,1672,937,453,16528,-960,-2952,-1328,195,170
978615,1671,939,453,16516,-900,-3168,-1328,206,102
978625,1669,935,453,16648,-808,-3264,-1296,63,178
978635,1657,979,453,16700,-864,-3032,-1344,-52,311
978645,1710,921,453,16556,-956,-3180,-1328,-112,296
978655,1670,925,454,16556,-1064,-3148,-1344,-214,246
978665,1671,919,468,16452,-1048,-2956,-1328,-234,215
978675,1671,913,457,16584,-1080,-2956,-1328,-123,159
978685,1671,922,457,16692,-1172,-3020,-1344,49,142
978695,1670,926,455,16620,-1188,-3044,-1328,70,251
978705,1671,927,455,16592,-1048,-2964,-1360,191,242
978715,1672,921,455,16564,-880,-3092,-1344,319,172
978725,1670,927,460,16640,-920,-2996,-1360,238,171
978735,1671,927,454,16640,-1000,-3248,-1344,-94,194
978745,1671,917,453,16516,-996,-3256,-1360,-192,180
978755,1671,923,455,16524,-1056,-3108,-1328,-4,102
978765,1671,924,456,16632,-952,-3096,-1312,27,167
978775,1671,938,456,16596,-1012,-2996,-1344,11,263
978785,1671,923,455,16648,-864,-2916,-1312,48,236
978795,1671,921,453,16624,-976,-2936,-1344,99,396
978805,1659,924,454,16536,-948,-3156,-1328,76,150
978815,1675,926,454,16508,-928,-2988,-1312,116,93
978825,1673,942,454,16596,-812,-3040,-1344,180,174
978835,1671,928,455,16652,-832,-3256,-1328,92,211
978845,1671,941,453,16564,-832,-3148,-1344,25,188
978855,1671,939,453,16588,-904,-3068,-1344,0,156
978865,1671,947,455,16504,-876,-3088,-1312,-86,158
978875,1671,931,443,16532,-972,-3108,-1312,-127,156
978885,1671,926,454,16648,-1016,-2956,-1360,-103,160
978895,1670,925,453,16520,-1020,-2904,-1312,-14,191
978905,1674,923,458,16668,-976,-2948,-1344,66,229
978915,1671,925,455,16552,-888,-2996,-1344,87,202
978925,1671,927,454,16460,-884,-3092,-1344,-27,214
978935,1663,937,455,16652,-844,-2952,-1360,-148,216
978945,1672,947,455,16572,-868,-2876,-1344,-90,193
978955,1670,925,454,16596,-928,-3084,-1312,-41,128
978965,1671,933,456,16564,-896,-3024,-1328,-46,145
978975,1671,927,455,16496,-800,-2844,-1312,-91,246
978985,1671,925,453,16512,-908,-3212,-1360,-102,234
978995,1671,931,454,16484,-892,-2964,-1328,-71,151
979005,1670,932,473,16516,-1032,-3112,-1328,-43,86
979015,1673,965,453,16628,-944,-3204,-1328,-73,136
979025,1672,931,453,16656,-900,-3064,-1360,-62,186
979035,1671,933,455,16568,-888,-3072,-1344,-69,253
979045,1645,926,453,16536,-876,-3016,-1312,-41,254
979055,1671,924,453,16416,-888,-3144,-1328,-37,213
979065,1673,933,454,16448,-888,-3164,-1328,-101,155
979075,1672,935,455,16672,-756,-3124,-1328,-128,138
979085,1671,942,454,16568,-708,-2928,-1376,19,239
979095,1671,941,455,16732,-776,-3100,-1328,13,325
979105,1671,935,455,16604,-768,-2964,-1360,-148,358
979115,1671,934,453,16420,-916,-2992,-1344,-256,270
979125,1655,935,436,16440,-1012,-2980,-1328,-226,118
979135,1670,932,453,16604,-944,-2948,-1312,-128,93
979145,1671,927,443,16608,-940,-3236,-1360,-76,200
979155,1660,924,453,16608,-992,-3076,-1328,-149,306
979165,1709,923,455,16540,-848,-3020,-1344,-145,336
979175,1670,923,453,16460,-992,-2996,-1344,-186,299
979185,1671,921,455,16616,-1104,-3124,-1344,-300,190
979195,1661,926,428,16504,-960,-3032,-1344,-348,101
979205,1663,923,447,16516,-1004,-2956,-1344,-189,111
979215,1682,923,453,16624,-1028,-2944,-1376,13,230
979225,1670,923,453,16484,-876,-3156,-1344,-42,324
979235,1643,920,456,16528,-836,-3240,-1344,-154,325
979245,1669,921,453,16580,-960,-3184,-1344,-322,215
979255,1670,928,453,16628,-1008,-3264,-1344,-549,54
979265,1671,935,447,16620,-1244,-3064,-1296,-542,58
979275,1671,931,453,16696,-1320,-3056,-1376,-241,119
979285,1672,923,453,16692,-1256,-3024,-1328,50,214
979295,1671,925,455,16532,-1056,-3072,-1360,175,325
979305,1671,933,454,16452,-1152,-3272,-1312,75,303
979315,1670,932,453,16564,-992,-3252,-1328,-67,232
979325,1669,925,448,16528,-916,-3192,-1360,-124,147
979335,1671,921,453,16604,-1032,-3056,-1328,-236,132
979345,1670,927,455,16680,-888,-2940,-1328,-246,190
979355,1671,932,453,16644,-1024,-2988,-1344,-134,260
979365,1671,934,451,16692,-1060,-3132,-1328,-7,246
979375,1671,933,453,16620,-1012,-2752,-1328,98,235
979385,1671,933,453,16552,-896,-3012,-1344,152,195
979395,1663,927,448,16552,-776,-3196,-1344,82,158
979405,1673,925,453,16596,-984,-3040,-1344,-30,173
979415,1671,925,452,16508,-1036,-3044,-1328,-67,213
979425,1671,933,453,16532,-972,-3044,-1360,10,211
979435,1672,927,453,16632,-920,-3076,-1344,83,244
979445,1671,924,453,16508,-1008,-2984,-1344,-3,300
979455,1671,931,454,16508,-1012,-3036,-1312,-86,291
979465,1671,931,453,16544,-1032,-2960,-1344,-17,247
979475,1670,927,443,16644,-928,-2960,-1312,124,197
979485,1671,927,455,16516,-928,-2936,-1344,173,257
979495,1669,933,453,16576,-940,-3212,-1344,95,259
979505,1671,937,455,16576,-876,-3096,-1360,89,292
979515,1671,923,454,16504,-936,-3088,-1344,19,245
979525,1670,931,453,16600,-960,-3120,-1344,-104,135
979535,1711,936,452,16612,-964,-3108,-1344,-183,138
979545,1659,927,447,16600,-1100,-3216,-1344,-129,214
979555,1671,927,447,16680,-1036,-3028,-1360,-37,324
979565,1669,927,454,16568,-1100,-2864,-1344,15,346
979575,1671,927,453,16592,-1128,-3120,-1344,2,292
979585,1671,919,447,16480,-1060,-3128,-1360,-39,193
979595,1671,937,453,16576,-1036,-3120,-1360,-19,133
979605,1671,937,453,16584,-1012,-3160,-1328,-77,156
979615,1671,934,453,16588,-960,-3092,-1344,-110,395
979625,1671,935,453,16540,-936,-3020,-1312,-145,348
979635,1670,927,453,16532,-1024,-2960,-1296,-98,299
979645,1671,927,453,16636,-996,-3064,-1328,-68,238
979655,1671,927,454,16632,-960,-3040,-1360,-42,226
979665,1669,924,455,16616,-956,-3108,-1328,24,264
979675,1671,924,452,16612,-1012,-3152,-1344,30,301
979685,1671,925,453,16576,-956,-3024,-1328,-58,330
979695,1671,923,455,16460,-1028,-3048,-1360,-171,313
979705,1671,923,455,16600,-1052,-2964,-1344,-166,216
979715,1670,923,447,16612,-1040,-2968,-1296,-161,198
979725,1671,924,447,16576,-1160,-2804,-1328,-118,236
979735,1669,925,452,16516,-1160,-2984,-1328,-72,301
979745,1671,924,447,16628,-1032,-3028,-1328,-7,332
979755,1669,923,453,16580,-1056,-3116,-1344,-71,313
979765,1671,922,452,16500,-952,-2928,-1360,-128,252
979775,1670,926,500,16564,-904,-3068,-1328,-131,179
979785,1671,927,453,16500,-1036,-3100,-1344,-100,194
979795,1674,932,441,16696,-880,-3072,-1344,-68,247
979805,1687,933,447,16544,-968,-3068,-1344,-109,277
979815,1671,937,453,16556,-1040,-3024,-1360,-168,319
979825,1671,927,447,16580,-1004,-3020,-1328,-172,238
979835,1663,927,448,16548,-1120,-2936,-1312,-197,190
979845,1661,925,447,16476,-1140,-2952,-1344,-189,173
979855,1669,927,448,16500,-1072,-3060,-1344,-50,227
979865,1670,950,447,16596,-1040,-3072,-1344,-11,249
979875,1669,925,448,16544,-956,-2976,-1360,15,293
979885,1671,933,447,16512,-936,-3036,-1344,-80,217
979895,1671,928,452,16540,-920,-3088,-1312,-152,188
979905,1670,927,458,16588,-1068,-3040,-1328,-181,191
979915,1671,927,453,16624,-1048,-3108,-1312,-157,187
979925,1671,931,452,16616,-1140,-2908,-1360,-158,266
979935,1669,926,453,16656,-1184,-2960,-1344,-66,284
979945,1672,931,454,16548,-1056,-3036,-1344,-113,290
979955,1671,926,485,16528,-1128,-2872,-1328,-160,268
979965,1669,927,447,16596,-1060,-2920,-1360,-173,198
979975,1670,927,448,16580,-1028,-2896,-1328,-150,217
979985,1671,925,447,16612,-996,-2952,-1328,-130,238
979995,1670,904,452,16620,-1016,-3068,-1344,-92,246
980005,1670,925,452,16564,-988,-2928,-1296,-41,239
980015,1671,927,447,16648,-928,-2908,-1360,-56,245
980025,1671,931,447,16564,-908,-2944,-1344,-106,282
