timestamp_ms,mmg1,mmg2,mmg3,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
310572,1957,1081,775,16944,-680,-1960,-848,-311,-868
310582,1959,1019,774,16772,-504,-2096,-880,-381,-1024
310592,1959,1075,775,16664,-596,-2200,-864,-696,-977
310602,1959,1087,774,16680,-1012,-1936,-864,-1174,-838
310612,1958,1078,773,16784,-1020,-1704,-864,-1286,-1021
310622,1957,1078,773,16660,-1232,-1352,-864,-964,-1351
310632,1957,1065,767,16624,-1128,-1788,-864,-638,-1426
310642,1959,1077,767,16580,-1404,-1888,-880,-950,-1241
310652,1957,1051,773,16740,-1676,-1872,-880,-1432,-1254
310662,1957,1075,767,16612,-2004,-1712,-912,-1683,-1622
310672,1959,1081,773,16508,-2084,-1608,-880,-1604,-1656
310682,1959,1078,773,16572,-2492,-1612,-864,-1637,-1671
310692,1961,1056,776,16596,-2648,-1672,-848,-1714,-1689
310702,1959,997,773,16876,-2988,-2160,-848,-1803,-1907
310712,1957,1107,766,16904,-2996,-2624,-864,-1747,-2261
310722,1961,1138,766,16948,-2704,-2504,-896,-1194,-2012
310732,1958,1118,767,17100,-2828,-3040,-864,-940,-1491
310742,1957,1133,775,16576,-3380,-3408,-880,-1372,-860
310752,1959,1140,776,16332,-4108,-3120,-880,-2056,-328
310762,1957,1108,777,16092,-5016,-2900,-880,-2705,-446
310772,1959,1092,787,15608,-5688,-2908,-880,-3106,-852
310782,1959,1095,781,15512,-6140,-2452,-880,-2771,-1230
310792,1958,1049,791,16036,-6560,-2376,-880,-1637,-1830
310802,1958,1051,787,16392,-5852,-2328,-896,101,-2069
310812,1966,1069,779,16760,-5108,-2060,-896,2224,-1490
310822,1957,1075,779,16916,-3720,-2440,-880,3801,-671
310832,1955,1055,779,16628,-2276,-3196,-896,4203,98
310842,1958,1067,777,16196,-1644,-3688,-896,3654,117
310852,1958,1085,777,16204,-1016,-3604,-864,2539,-430
310862,1959,1083,776,16292,-548,-3236,-848,1509,-980
310872,1957,1069,777,16480,-816,-3392,-896,755,-1190
310882,1959,1069,775,16368,-956,-2936,-880,555,-899
310892,1957,1076,773,16524,-1156,-2448,-864,1179,-580
310902,1957,1093,775,16320,-900,-2616,-896,2080,-381
310912,1957,1071,776,16324,-104,-2800,-896,2761,-447
310922,1957,1075,775,16380,388,-2984,-832,2965,-597
310932,1957,1158,774,16512,852,-3140,-864,2700,-895
310942,1960,1118,767,16576,1220,-3444,-848,2535,-1186
310952,1957,1123,765,16876,1612,-3444,-896,2394,-1319
310962,1957,1131,767,16916,1824,-3616,-864,2183,-1023
310972,1957,1133,767,16820,1980,-3440,-912,1728,-533
310982,1959,1128,775,16708,1724,-3840,-912,899,-219
310992,1957,1131,774,16420,1064,-3644,-832,-171,-157
311002,1959,1122,775,16256,736,-3536,-880,-687,-400
311012,1959,1127,763,16448,36,-3240,-912,-678,-785
311022,1963,1146,767,16716,-312,-3208,-864,-521,-869
311032,1959,1189,773,17088,-212,-2984,-880,-129,-528
311042,1983,1093,775,16828,-296,-3268,-864,167,-51
311052,1959,1119,777,16584,-152,-3552,-864,224,267
311062,1956,1113,777,16316,-200,-3760,-880,243,81
311072,1958,1101,767,16348,-224,-3712,-864,218,-71
311082,1959,1083,776,16436,-208,-3784,-864,-77,-61
311092,1957,1085,777,16552,-232,-3876,-880,-362,43
311102,1959,1098,776,16636,-348,-3568,-848,-485,232
311112,1957,1110,773,16608,-344,-3616,-896,-564,437
311122,1958,1111,774,16592,-368,-3460,-880,-572,520
311132,1959,1095,774,16552,-236,-3480,-880,-699,621
311142,1958,1108,774,16468,-536,-3412,-864,-715,560
311152,1959,1145,775,16620,-596,-3252,-864,-776,381
311162,1958,1139,775,16624,-424,-3256,-896,-536,369
311172,1957,1113,739,16648,-248,-3292,-864,-128,489
311182,1959,1099,773,16696,-188,-3324,-896,-35,685
311192,1957,1098,775,16576,-108,-3144,-896,-251,832
311202,1957,1097,774,16540,56,-3300,-896,-513,785
311212,1957,1093,790,16312,-16,-3396,-848,-834,674
311222,1957,1095,774,16508,-204,-3244,-896,-1254,529
311232,1957,1102,775,16612,-444,-3132,-864,-1403,462
311242,1959,1111,773,16644,-584,-3008,-880,-1119,493
311252,1961,1111,773,16804,-544,-2860,-848,-785,785
311262,1933,1103,775,16692,-400,-2984,-864,-702,972
311272,1959,1109,775,16424,-384,-3372,-880,-962,997
311282,1957,1115,777,16404,-728,-3008,-912,-1285,790
311292,1959,1124,794,16440,-988,-2820,-864,-1382,422
311302,1958,1111,773,16712,-1032,-2560,-864,-1141,266
311312,1958,1105,775,16896,-660,-2640,-864,-449,396
311322,1957,1096,774,16864,-240,-2692,-864,97,787
311332,1957,1096,775,16656,48,-2852,-896,-119,1180
311342,1957,1107,777,16480,212,-2964,-880,-686,1159
311352,1957,1100,767,16236,-72,-3040,-864,-1200,743
311362,1959,1117,773,16360,-292,-2876,-848,-1530,253
311372,1959,1101,773,16696,-408,-2740,-880,-1462,106
311382,1957,1113,768,16888,-488,-2384,-864,-1101,371
311392,1958,1108,765,16912,-312,-2552,-848,-673,838
311402,1957,1107,773,16572,-276,-2724,-880,-642,1027
311412,1957,1107,773,16448,-476,-2804,-864,-916,838
311422,1957,1100,767,16304,-740,-2780,-864,-1081,376
311432,1957,1107,767,16520,-960,-2672,-880,-1112,-12
311442,1957,1113,767,16796,-816,-2972,-864,-903,-26
311452,1957,1124,775,16940,-704,-2804,-864,-467,283
311462,1958,1135,775,16752,-320,-2732,-848,-108,783
311472,1957,1119,775,16500,-320,-3112,-880,-133,932
311482,1957,1125,773,16392,-164,-3160,-880,-295,614
311492,1957,1125,771,16464,-20,-2860,-848,-496,226
311502,1958,1115,767,16668,-132,-2980,-896,-725,129
311512,1956,1122,767,16696,-324,-2896,-880,-950,261
311522,1959,1128,773,16768,-564,-2560,-880,-952,507
311532,1957,1127,767,16664,-880,-2672,-864,-819,581
311542,1959,1128,767,16472,-992,-2652,-912,-500,457
311552,1959,1126,774,16436,-1008,-2864,-880,-265,225
311562,1959,1123,773,16616,-968,-2572,-896,-131,190
311572,1959,1115,775,16772,-832,-2620,-896,-86,288
311582,1959,1110,773,16652,-704,-2784,-848,-193,410
311592,1958,1096,761,16516,-804,-2772,-896,-244,409
311602,1958,1109,774,16452,-976,-2800,-864,-241,389
311612,1958,1110,774,16364,-984,-3028,-880,-216,227
311622,1959,1114,767,16436,-948,-2720,-864,-189,173
311632,1958,1107,767,16740,-880,-2576,-848,6,212
311642,1959,1106,773,16748,-740,-2812,-848,216,296
311652,1959,1107,773,16736,-808,-2812,-848,186,385
311662,1957,1107,766,16548,-812,-2620,-848,101,375
311672,1959,1109,761,16512,-652,-2592,-880,140,115
311682,1958,1108,773,16468,-584,-2728,-864,177,165
311692,1959,1103,773,16628,-368,-2748,-880,159,93
311702,1957,1131,774,16700,-196,-2476,-880,202,31
311712,1959,1131,773,16768,-52,-2708,-864,292,143
311722,1958,1127,767,16660,104,-2712,-832,395,295
311732,1955,1111,765,16800,188,-2864,-880,182,274
311742,1951,1128,767,16620,60,-2944,-896,-204,134
311752,1956,1117,766,16728,184,-2888,-864,-322,-18
311762,1959,1119,763,16692,132,-2836,-880,-136,28
311772,1957,1113,766,16684,-84,-2864,-848,-162,194
311782,1958,1117,765,16592,-272,-2756,-880,-278,284
311792,1959,1114,755,16560,-372,-2848,-880,-160,218
311802,1959,1113,765,16548,-492,-2624,-896,36,0
311812,1957,1115,767,16632,-460,-2876,-880,136,-124
311822,1957,1114,767,16788,-388,-2720,-880,170,-103
311832,1955,1126,767,16820,-408,-2964,-864,89,61
311842,1959,1119,803,16620,-392,-2808,-880,82,163
311852,1956,1119,773,16580,-588,-2964,-848,92,114
311862,1959,1127,774,16484,-576,-2888,-864,33,11
311872,1957,1117,773,16568,-704,-3140,-864,-93,-51
311882,1959,1121,775,16660,-892,-2908,-880,-220,-50
311892,1957,1114,773,16716,-800,-3008,-864,-143,93
311902,1957,1113,772,16664,-912,-2856,-864,16,207
311912,1959,1113,795,16628,-836,-2664,-848,116,329
311922,1959,1121,765,16588,-704,-2708,-864,227,376
311932,1957,1114,765,16456,-572,-2852,-864,157,218
311942,1956,1119,763,16628,-548,-2912,-880,43,75
311952,1958,1131,766,16584,-424,-2816,-880,-72,28
311962,1959,1139,765,16764,-496,-3032,-864,-10,4
311972,1957,1122,773,16712,-344,-2848,-880,250,118
311982,1957,1123,729,16740,-332,-2996,-864,454,239
311992,1959,1127,765,16776,-204,-2872,-880,283,299
312002,1957,1125,773,16648,-276,-2640,-848,36,215
312012,1959,1112,774,16664,-296,-2560,-864,-23,-38
312022,1965,1109,767,16600,-384,-2604,-848,136,-181
312032,1959,1125,765,16696,-156,-2836,-880,328,-128
312042,1955,1126,763,16804,-108,-2600,-864,394,98
312052,1958,1143,766,16628,60,-2736,-864,318,269
312062,1961,1141,767,16656,-48,-2944,-880,46,193
312072,1959,1127,772,16496,-196,-2856,-864,-158,46
312082,1957,1115,773,16476,-308,-2548,-864,-196,-213
312092,1957,1114,767,16524,-648,-2640,-848,-185,-203
312102,1957,1110,774,16516,-688,-2788,-896,-50,-186
312112,1957,1115,772,16672,-900,-2472,-848,188,-105
312122,1959,1125,767,16588,-912,-2792,-880,272,-34
312132,1958,1117,766,16552,-996,-2728,-848,378,-106
312142,1956,1113,814,16568,-1104,-2844,-832,517,-160
312152,1957,1109,765,16420,-1080,-3052,-880,522,-185
312162,1957,1117,767,16568,-1076,-3112,-864,522,-185
312172,1959,1125,765,16528,-1012,-3012,-864,604,-214
312182,1957,1131,765,16668,-800,-3292,-848,587,-52
312192,1957,1108,767,16736,-804,-3140,-896,476,77
312202,1957,1134,765,16608,-680,-3100,-864,465,88
312212,1957,1131,767,16680,-776,-3040,-880,312,59
312222,1939,1118,765,16528,-740,-3120,-864,156,50
312232,1959,1111,767,16512,-700,-3016,-832,127,-3
312242,1957,1105,765,16536,-668,-3008,-880,4,30
312252,1955,1112,779,16648,-724,-3012,-880,-37,19
312262,1955,1125,767,16640,-876,-2876,-864,58,-61
312272,1956,1124,766,16628,-832,-2776,-848,305,-50
312282,1957,1131,764,16620,-560,-3124,-864,622,-70
312292,1956,1133,764,16640,-268,-2932,-864,695,40
312302,1949,1123,763,16528,-88,-3208,-896,418,113
312312,1957,1140,740,16584,-312,-3192,-864,-4,83
312322,1957,1133,767,16524,-268,-2796,-896,-239,-8
312332,1957,1123,765,16672,-492,-2776,-896,-13,-77
312342,1960,1111,766,16504,-848,-3084,-864,-26,-198
312352,1955,1124,767,16572,-1036,-2908,-864,-46,-157
312362,1957,1135,766,16556,-1004,-2880,-848,220,-53
312372,1956,1129,766,16540,-804,-3232,-864,495,52
312382,1957,1134,767,16608,-728,-3188,-896,467,102
312392,1958,1129,765,16528,-600,-3416,-848,203,107
312402,1958,1135,773,16460,-556,-3108,-848,23,40
312412,1955,1131,765,16476,-608,-3220,-864,16,-7
312422,1957,1135,767,16640,-720,-3104,-880,59,-11
312432,1957,1127,763,16652,-648,-3128,-880,8,41
312442,1957,1125,779,16668,-624,-3064,-864,-5,112
312452,1957,1119,766,16664,-508,-3104,-848,29,164
312462,1959,1113,792,16580,-452,-3004,-896,-14,221
312472,1957,1113,766,16496,-560,-3096,-864,-158,221
312482,1957,1111,766,16468,-520,-3116,-880,-275,74
312492,1955,1114,765,16480,-624,-3036,-864,-322,89
312502,1956,1112,764,16692,-588,-2872,-832,-178,19
312512,1959,1115,764,16712,-532,-3080,-848,-92,88
312522,1959,1124,765,16664,-492,-2988,-864,-11,188
312532,1958,1095,765,16536,-280,-3108,-864,120,225
312542,1959,1133,765,16624,-384,-3116,-848,69,141
312552,1957,1132,766,16536,-264,-3236,-848,-46,95
312562,1934,1130,765,16652,-240,-2960,-864,-108,112
312572,1955,1131,767,16632,-256,-2960,-880,-166,119
312582,1957,1129,755,16556,-212,-3156,-864,-232,122
312592,1957,1133,764,16548,-348,-2976,-864,-395,157
312602,1957,1135,767,16516,-280,-2980,-864,-484,137
312612,1957,1132,765,16656,-532,-3180,-864,-471,69
312622,1957,1133,764,16572,-636,-3020,-864,-444,15
312632,1958,1113,763,16556,-648,-2892,-864,-345,24
312642,1957,1129,766,16556,-664,-3132,-864,-183,73
312652,1951,1139,765,16652,-644,-3192,-864,-61,154
312662,1943,1133,763,16648,-552,-3304,-848,-153,182
312672,1959,1133,762,16572,-636,-3572,-864,-369,256
312682,1958,1144,765,16536,-684,-3312,-864,-483,154
312692,1957,1139,767,16704,-904,-3168,-880,-450,30
312702,1957,1141,765,16752,-820,-2936,-848,-224,60
312712,1956,1140,765,16800,-800,-3200,-896,-139,236
312722,1956,1136,767,16748,-884,-3268,-880,-197,274
312732,1958,1131,766,16516,-876,-3052,-848,-238,278
312742,1959,1139,767,16564,-780,-2980,-864,-198,247
312752,1961,1124,765,16536,-796,-3420,-880,-319,173
312762,1959,1117,766,16568,-888,-3364,-864,-511,141
312772,1957,1125,766,16544,-916,-3008,-864,-422,148
312782,1955,1117,762,16620,-952,-2948,-880,-128,195
312792,1957,1121,764,16508,-912,-3096,-864,163,133
312802,1956,1127,763,16784,-616,-3072,-896,241,171
312812,1957,1127,763,16664,-472,-3076,-848,245,253
312822,1949,1119,766,16556,-408,-3360,-864,155,260
312832,1962,1125,764,16548,-492,-3220,-864,4,184
312842,1957,1143,765,16496,-604,-2948,-912,-114,88
312852,1957,1139,763,16488,-736,-2996,-848,-114,-2
312862,1957,1117,795,16584,-652,-3036,-864,54,64
312872,1959,1129,765,16628,-716,-2996,-880,303,200
312882,1957,1119,763,16532,-504,-3076,-864,406,344
312892,1958,1123,755,16536,-580,-3216,-864,294,345
312902,1957,1124,764,16480,-496,-3084,-832,188,188
312912,1955,1118,765,16580,-416,-3020,-864,270,30
312922,1957,1129,765,16608,-500,-3336,-864,108,108
312932,1958,1125,765,16596,-476,-3284,-848,-36,214
312942,1957,1140,765,16624,-524,-3068,-864,150,257
312952,1957,1131,764,16516,-492,-3256,-864,378,239
312962,1958,1129,765,16596,-364,-3236,-880,264,230
312972,1957,1141,766,16584,-344,-3152,-864,28,208
312982,1956,1141,795,16648,-244,-3108,-864,-33,230
312992,1956,1151,764,16380,-408,-3232,-880,-118,169
313002,1957,1139,765,16560,-552,-3212,-848,-271,148
313012,1957,1135,767,16528,-388,-3184,-864,-251,205
313022,1957,1135,763,16568,-356,-2960,-848,-85,290
313032,1957,1125,763,16548,-392,-3152,-848,13,308
313042,1957,1139,761,16512,-404,-3116,-896,-47,257
313052,1958,1132,764,16560,-248,-3008,-880,-75,204
313062,1956,1125,764,16596,-124,-3108,-864,14,219
313072,1931,1127,763,16720,-164,-3180,-832,-149,249
313082,1957,1133,767,16596,-300,-3036,-864,-277,270
313092,1957,1132,764,16552,-208,-2988,-864,-211,210
313102,1956,1122,765,16544,-252,-2984,-864,-116,180
313112,1957,1124,764,16596,-336,-3128,-880,-172,175
313122,1957,1128,765,16576,-460,-3144,-864,-309,222
313132,1957,1130,764,16520,-348,-2892,-864,-193,180
313142,1957,1135,764,16548,-308,-3088,-880,-18,203
313152,1949,1131,743,16576,-356,-3212,-848,-115,198
313162,1956,1123,767,16596,-472,-3024,-864,-248,176
313172,1957,1131,762,16540,-472,-3112,-848,-181,69
313182,1957,1143,763,16584,-448,-2924,-848,12,66
313192,1956,1117,761,16680,-304,-2768,-864,88,197
313202,1957,1127,759,16600,-172,-3024,-864,17,283
313212,1957,1159,765,16696,-264,-3096,-832,-65,200
313222,1956,1133,765,16524,-256,-3244,-896,-151,183
313232,1955,1131,763,16548,-364,-3280,-832,-144,127
313242,1958,1134,764,16624,-400,-3084,-864,-64,140
313252,1957,1138,763,16504,-412,-3056,-832,-57,251
313262,1956,1131,764,16604,-332,-3180,-848,-127,339
313272,1957,1133,763,16508,-412,-2992,-896,-242,285
313282,1959,1139,761,16484,-436,-2856,-896,-327,163
313292,1957,1135,763,16672,-492,-3124,-880,-231,-130
313302,1957,1163,763,16516,-672,-3096,-848,-10,19
313312,1957,1135,764,16620,-620,-3084,-864,171,112
313322,1956,1132,762,16708,-528,-3304,-848,258,288
313332,1957,1127,764,16568,-320,-3412,-848,151,409
313342,1957,1138,764,16384,-344,-3368,-864,-114,341
313352,1949,1141,766,16492,-392,-3160,-832,-354,155
313362,1958,1121,763,16672,-484,-2884,-864,-362,60
313372,1963,1129,762,16624,-604,-2920,-864,-156,111
313382,1956,1131,762,16576,-524,-2996,-864,3,308
313392,1956,1127,762,16632,-444,-3004,-864,147,425
313402,1956,1126,763,16460,-448,-3056,-864,127,381
313412,1957,1131,761,16428,-404,-3332,-848,-17,261
313422,1957,1126,763,16456,-340,-3116,-896,-121,157
313432,1957,1133,763,16544,-416,-3364,-864,-142,82
313442,1983,1143,763,16764,-404,-3116,-880,-278,173
313452,1957,1139,745,16692,-452,-2896,-880,-181,319
313462,1949,1133,765,16592,-444,-3120,-864,-17,375
313472,1957,1139,742,16492,-636,-3056,-880,-46,312
313482,1955,1139,763,16536,-440,-2724,-896,-62,287
313492,1955,1129,763,16668,-312,-3096,-896,-88,200
313502,1956,1131,761,16588,-328,-2928,-864,-143,125
313512,1952,1135,761,16748,-296,-3032,-864,-128,97
313522,1955,1145,761,16648,-156,-3040,-832,34,157
313532,1957,1135,763,16532,-96,-3168,-880,161,236
313542,1959,1140,764,16564,-168,-3288,-864,-28,291
313552,1957,1147,763,16508,-200,-3132,-896,-185,262
313562,1959,1149,763,16624,-124,-3004,-880,-212,133
313572,1959,1147,763,16640,-304,-3072,-864,-209,156
313582,1957,1147,763,16632,-372,-3084,-864,-318,205
313592,1957,1141,813,16548,-392,-3156,-848,-346,204
313602,1957,1139,763,16500,-500,-2912,-880,-222,137
313612,1957,1135,763,16516,-520,-3020,-864,-111,93
313622,1956,1129,763,16648,-576,-3100,-880,13,158
313632,1957,1131,760,16656,-384,-3284,-848,-38,198
313642,1956,1131,763,16620,-432,-3260,-864,-175,243
313652,1959,1127,761,16568,-416,-3032,-880,-281,259
313662,1955,1113,760,16544,-380,-3144,-832,-294,189
313672,1956,1125,761,16516,-412,-3108,-864,-330,113
313682,1957,1123,763,16644,-496,-3008,-864,-286,101
313692,1961,1125,761,16704,-460,-3020,-864,-129,204
313702,1957,1125,763,16524,-520,-2900,-864,3,251
313712,1955,1131,765,16660,-376,-3040,-880,18,238
313722,1955,1147,760,16592,-336,-3272,-832,31,252
313732,1956,1141,763,16520,-364,-3392,-864,-19,59
313742,1956,1141,761,16672,-312,-3056,-880,-27,6
313752,1956,1134,763,16716,-200,-3096,-848,-11,140
313762,1955,1141,763,16636,-180,-2844,-864,110,214
313772,1957,1144,760,16704,-188,-2876,-880,42,220
313782,1957,1141,759,16560,-212,-2924,-848,41,191
313792,1981,1113,763,16552,-184,-3032,-864,78,27
313802,1957,1130,761,16664,-240,-3296,-880,-26,-90
313812,1955,1136,761,16696,-136,-3052,-880,-61,67
313822,1956,1127,763,16636,-88,-3068,-864,-9,254
313832,1957,1135,763,16496,-212,-3096,-864,34,237
313842,1957,1134,763,16412,-304,-3192,-864,-93,165
313852,1951,1143,761,16560,-348,-3132,-864,-230,53
313862,1956,1135,764,16628,-276,-2956,-832,-81,-52
313872,1956,1149,762,16752,-436,-3028,-848,35,-63
313882,1957,1127,763,16768,-412,-2860,-896,91,71
313892,1963,1133,761,16664,-424,-3296,-848,124,163
313902,1959,1139,763,16444,-276,-3300,-864,31,148
313912,1957,1141,761,16428,-316,-3256,-880,7,38
313922,1955,1141,757,16500,-384,-3228,-880,-79,32
313932,1925,1135,761,16548,-276,-3312,-880,-115,16
313942,1995,1139,763,16616,-384,-3012,-832,32,113
313952,1956,1135,759,16696,-400,-2932,-880,75,215
313962,1956,1127,759,16560,-304,-3080,-880,202,192
313972,1963,1127,763,16668,-44,-3128,-864,284,156
313982,1955,1132,761,16652,-176,-3128,-864,181,119
313992,1957,1129,764,16612,-120,-3112,-848,22,100
314002,1957,1141,761,16516,-40,-2960,-864,32,48
314012,1957,1141,762,16568,-84,-3008,-896,157,39
314022,1955,1139,761,16548,-160,-3336,-832,68,46
314032,1957,1145,755,16540,-112,-3316,-864,-69,74
314042,1955,1149,761,16660,-96,-3224,-864,-53,67
314052,1957,1139,761,16680,-288,-3316,-912,12,111
314062,1957,1141,760,16492,-216,-3416,-880,-60,121
314072,1957,1133,761,16604,-352,-3292,-864,-123,91
314082,1956,1133,760,16660,-488,-3320,-880,-166,62
314092,1957,1124,760,16656,-376,-3340,-880,-149,85
314102,1955,1128,763,16568,-460,-3360,-864,-162,54
314112,1957,1133,763,16784,-428,-3344,-864,-252,228
314122,1952,1131,763,16596,-324,-3256,-864,-264,365
314132,1957,1140,762,16568,-368,-3488,-896,-308,348
314142,1955,1159,759,16372,-416,-3120,-880,-481,278
314152,1955,1115,761,16552,-436,-3204,-832,-378,129
314162,1956,1143,776,16648,-528,-3140,-896,-236,155
314172,1956,1147,763,16584,-572,-3120,-848,-87,188
314182,1955,1171,761,16560,-424,-2980,-896,101,315
314192,1955,1163,761,16572,-260,-3088,-864,226,367
314202,1951,1148,747,16496,-148,-3508,-848,145,360
314212,1955,1140,761,16364,-136,-3436,-848,-214,269
314222,1955,1131,760,16348,-256,-3164,-864,-437,216
314232,1956,1117,762,16560,-320,-3228,-880,-439,167
314242,1955,1119,763,16592,-444,-3148,-848,-338,208
314252,1959,1130,760,16596,-488,-3060,-832,-148,294
314262,1955,1135,761,16740,-328,-2976,-832,57,388
314272,1962,1125,762,16596,-220,-3232,-864,334,359
314282,1955,1131,763,16596,-76,-3328,-864,151,318
314292,1957,1133,765,16552,24,-3296,-864,-235,276
314302,1957,1131,758,16488,-228,-3452,-848,-365,133
314312,1956,1133,762,16468,-260,-3124,-864,-228,95
314322,1957,1139,760,16632,-340,-3168,-848,-115,194
314332,1957,1146,760,16676,-236,-3136,-848,-47,318
314342,1955,1145,759,16572,-208,-3048,-832,61,382
314352,1955,1139,760,16544,-184,-3048,-848,103,368
314362,1955,1131,760,16548,-160,-3092,-848,-71,256
314372,1956,1131,760,16628,-160,-3208,-832,-209,158
314382,1957,1129,761,16556,-152,-3168,-848,-202,114
314392,1955,1131,760,16644,-308,-3044,-848,-95,120
314402,1939,1128,759,16856,-288,-3084,-864,-24,264
314412,1955,1135,761,16552,-308,-3216,-864,-5,402
314422,1957,1147,761,16548,-236,-3092,-880,81,392
314432,1957,1157,761,16596,-128,-3068,-896,18,396
314442,1957,1165,760,16532,-288,-3200,-832,-139,255
314452,1952,1149,761,16604,-392,-2928,-880,-109,145
314462,1956,1140,760,16680,-568,-2904,-848,-55,204
314472,1952,1131,760,16656,-464,-2984,-848,135,244
314482,1956,1134,760,16556,-416,-3136,-848,337,182
314492,1955,1131,761,16536,-416,-3076,-864,354,246
314502,1957,1132,761,16632,-192,-3412,-880,241,228
314512,1955,1139,759,16624,-228,-3228,-880,146,352
314522,1955,1144,760,16608,-236,-3308,-864,-67,244
314532,1955,1139,760,16544,-204,-3256,-848,-172,270
314542,1955,1143,760,16548,-204,-3268,-880,-193,209
314552,1956,1141,760,16644,-316,-3068,-864,-55,245
314562,1957,1143,759,16656,-308,-3140,-864,68,346
314572,1957,1133,761,16580,-148,-3056,-848,181,358
314582,1956,1133,761,16716,-40,-3036,-864,176,338
314592,1955,1138,760,16580,-72,-3100,-864,34,274
314602,1951,1135,762,16596,40,-3100,-848,-91,260
314612,1955,1143,759,16652,-120,-3116,-848,-87,209
314622,1957,1145,751,16716,-28,-3056,-832,-33,230
314632,1955,1146,757,16652,-88,-3012,-880,-3,241
314642,1944,1143,760,16536,-136,-3224,-848,-18,276
314652,1955,1135,759,16480,-56,-3136,-896,21,250
314662,1956,1157,759,16604,-4,-3016,-864,27,262
314672,1956,1144,759,16548,-152,-3304,-864,-88,275
314682,1947,1157,757,16560,-60,-3240,-864,-176,181
314692,1955,1149,759,16632,-200,-3124,-864,-185,148
314702,1951,1143,759,16608,-396,-3096,-864,-218,217
314712,1955,1129,759,16580,-312,-3152,-864,-145,223
314722,1955,1139,759,16724,-188,-3084,-848,47,245
314732,1955,1135,759,16524,-152,-3232,-864,49,296
314742,1956,1141,760,16668,-80,-3220,-896,-106,263
314752,1955,1147,760,16500,-124,-3112,-880,-148,239
314762,1957,1145,759,16544,-8,-3136,-880,-160,231
314772,1957,1140,760,16560,-44,-3136,-864,-278,247
314782,1955,1145,796,16616,-140,-3400,-848,-324,237
314792,1956,1146,759,16548,-240,-3008,-848,-227,248
314802,1953,1143,760,16624,-328,-3184,-832,-162,273
314812,1955,1145,757,16548,-288,-3068,-832,-86,287
314822,1955,1144,759,16600,-264,-3096,-864,-13,260
314832,1955,1139,758,16584,-216,-2976,-864,3,281
314842,1957,1141,762,16636,-208,-3196,-896,-102,263
314852,1955,1133,759,16536,-308,-3100,-864,-143,203
314862,1951,1130,760,16560,-296,-3128,-864,-147,145
314872,1955,1117,761,16532,-200,-3136,-880,-170,172
314882,1957,1131,761,16684,-212,-3096,-880,-69,209
