timestamp_ms,mmg1,mmg2,mmg3,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
186957,2035,1023,1189,17044,-240,-812,-832,593,-967
186967,2035,1112,1191,16844,-216,-1092,-800,-504,-671
186977,2032,1123,1191,16900,-576,-412,-816,-1803,-244
186987,2035,1109,1188,16928,-812,172,-800,-2374,33
186997,2034,1075,1183,16632,-1184,388,-832,-1908,-96
187007,2031,1037,1189,16824,-1340,900,-832,-1261,-309
187017,1975,1001,1188,16880,-1100,616,-816,-719,-321
187027,2035,1045,1189,16804,-944,660,-800,-424,-502
187037,2035,1049,1190,16880,-556,540,-816,-44,-230
187047,2035,1047,1190,16748,-212,252,-832,144,-334
187057,2036,1110,1191,16632,-88,-164,-832,-68,-509
187067,2031,1087,1187,16840,-444,-212,-816,-594,-571
187077,2035,1095,1187,16836,-424,-32,-832,-1037,-486
187087,2031,1041,1188,16604,-500,120,-800,-1111,-324
187097,2035,1054,1184,16692,-680,376,-816,-973,-370
187107,2037,1061,1188,16756,-924,208,-800,-834,-557
187117,2031,1039,1187,16784,-1040,180,-800,-946,-633
187127,2035,1083,1188,16888,-1220,424,-848,-991,-540
187137,2031,1085,1181,16848,-1460,312,-816,-945,-437
187147,2035,1079,1189,16744,-1416,560,-800,-820,-392
187157,2035,1042,1191,16836,-1480,488,-816,-636,-458
187167,2035,1021,1180,16672,-1640,-116,-816,-606,-721
187177,2037,1015,1184,16732,-1736,-152,-832,-582,-911
187187,2025,1047,1187,16588,-1604,-172,-800,-400,-864
187197,2035,1061,1183,16616,-1820,-56,-832,-170,-747
187207,2030,1037,1184,16820,-1892,-268,-832,-67,-667
187217,2031,1022,1187,16928,-1464,-436,-848,179,-612
187227,2031,1051,1184,16720,-952,-440,-832,486,-265
187237,2037,1083,1184,16480,-1152,-648,-800,172,30
187247,2031,1087,1187,16708,-1372,-712,-816,-614,-160
187257,2035,1062,1189,16896,-1540,136,-816,-947,-370
187267,2035,1045,1189,16828,-1676,272,-800,-490,-311
187277,2023,1039,1190,16824,-2032,-140,-816,-77,-345
187287,2031,1032,1187,16820,-2024,132,-816,40,-282
187297,2036,1031,1189,16708,-2212,248,-800,56,-264
187307,2035,1022,1189,16856,-2248,-136,-832,-154,-513
187317,2031,1007,1189,16740,-2116,-588,-816,-9,-920
187327,2031,1045,1189,16504,-1816,-664,-832,331,-936
187337,2029,1055,1183,16608,-1788,-632,-832,482,-506
187347,2035,1055,1184,16696,-1644,-768,-848,288,-267
187357,2031,1062,1190,16620,-1440,-468,-832,98,-289
187367,2036,1061,1189,16636,-1664,-116,-784,-10,-319
187377,2035,1033,1184,16876,-1392,-208,-848,148,-343
187387,2031,1021,1187,16952,-940,-400,-800,628,-533
187397,2032,1037,1188,16836,-568,-688,-816,949,-460
187407,2031,1075,1182,16800,-372,-788,-816,649,-203
187417,2035,1095,1183,17092,-152,-496,-832,136,-207
187427,2035,1067,1183,17068,96,-240,-832,-114,-344
187437,2030,1048,1184,16964,16,-464,-816,-511,-373
187447,2032,1055,1183,16704,-416,-40,-832,-987,-301
187457,2024,1034,1183,16756,-1108,-64,-832,-1131,-284
187467,2035,1037,1184,16728,-1472,-88,-816,-834,-550
187477,2059,1022,1184,16464,-1916,-148,-800,-370,-940
187487,2034,1043,1189,16656,-2052,-304,-800,314,-973
187497,2035,1048,1188,16792,-1748,-940,-848,585,-799
187507,2056,1097,1183,17028,-1576,-1340,-816,425,-729
187517,2031,1053,1189,17096,-1000,-1392,-832,248,-519
187527,2034,1069,1189,16892,-784,-1928,-816,-6,-308
187537,2035,1087,1211,16900,-512,-1868,-832,-289,-18
187547,2035,1095,1184,16908,-572,-1320,-832,-651,259
187557,2032,1075,1181,17020,-764,-1172,-816,-890,352
187567,2031,1066,1187,16744,-884,-836,-832,-890,374
187577,2031,1061,1184,16812,-932,-784,-800,-391,456
187587,2035,1051,1183,16912,-1240,-588,-784,-170,503
187597,2032,1052,1181,16768,-1052,-568,-784,44,181
187607,2031,1062,1181,16776,-536,-268,-800,478,167
187617,2025,1059,1182,16604,-776,-660,-848,449,583
187627,2031,1065,1183,16852,-772,-648,-816,192,836
187637,2031,1073,1181,16880,-684,-672,-800,-112,655
187647,2031,1067,1187,16452,-692,-668,-832,-200,324
187657,2035,1077,1183,16804,-672,-556,-832,-65,205
187667,2032,1067,1183,16724,-652,-512,-800,91,158
187677,2031,1079,1183,17040,-692,-604,-800,128,194
187687,2031,1067,1183,17032,-540,-544,-800,135,288
187697,2031,1061,1183,16984,-536,-740,-800,210,322
187707,2035,1069,1183,16852,-576,-796,-816,120,357
187717,2031,1092,1187,16856,-636,-548,-832,-84,446
187727,2035,1099,1187,16672,-692,-300,-832,-145,487
187737,2035,1083,1184,16708,-664,-136,-784,-69,473
187747,2035,1139,1183,16732,-780,-456,-784,-227,476
187757,2029,1063,1184,16624,-804,-296,-832,-622,557
187767,2031,1065,1183,16684,-1004,-28,-784,-798,579
187777,2035,1051,1183,16752,-1156,-40,-848,-849,373
187787,2035,1053,1183,16612,-1348,-124,-832,-889,151
187797,2031,1067,1183,16676,-1140,-196,-800,-869,11
187807,2035,1034,1175,16756,-1108,-200,-800,-938,85
187817,2029,986,1182,16760,-1076,-356,-832,-1047,-1
187827,2030,1011,1183,16816,-1120,-440,-800,-1179,-45
187837,2035,1047,1183,16644,-1004,-324,-832,-1144,52
187847,2031,1067,1181,16828,-1128,-816,-832,-1281,54
187857,2035,1093,1183,16980,-1312,-904,-816,-1467,7
187867,2035,1123,1177,16780,-1528,-740,-848,-1574,-30
187877,2036,1093,1182,16816,-1600,-376,-784,-1276,185
187887,2031,1093,1183,16764,-1776,-412,-816,-1150,319
187897,2024,1081,1190,16636,-1840,-504,-816,-1041,261
187907,2035,1084,1181,16688,-1936,-472,-800,-977,130
187917,2032,1086,1181,16672,-1856,-220,-800,-620,-14
187927,2031,1087,1182,16832,-1968,-532,-816,-299,-57
187937,2023,1081,1184,16888,-1848,-404,-800,-202,-80
187947,2036,1068,1181,16848,-1644,-596,-832,-238,-6
187957,2031,1079,1181,16828,-1632,-580,-832,-167,-7
187967,2032,1091,1181,16836,-1680,-532,-816,63,18
187977,2035,1075,1181,16768,-1592,-728,-848,254,67
187987,2031,1076,1183,16832,-1524,-884,-784,81,86
187997,2032,1081,1187,16756,-1624,-688,-832,-123,166
188007,2032,1061,1181,16724,-1776,-756,-816,-217,208
188017,2031,1075,1182,16700,-1956,-628,-816,-331,142
188027,2031,1071,1181,16816,-2108,-664,-832,-312,85
188037,2031,1080,1183,16748,-2180,-504,-848,-233,102
188047,2035,1092,1182,16700,-2080,-496,-816,87,131
188057,2031,1070,1181,16748,-1872,-492,-800,314,157
188067,2031,1065,1164,16904,-1772,-580,-800,284,182
188077,2037,1068,1183,16712,-1516,-400,-800,289,173
188087,2031,1069,1181,16620,-1192,-288,-800,462,185
188097,2034,1062,1180,16768,-1048,-492,-832,553,149
188107,2035,1049,1179,16816,-764,-764,-784,420,88
188117,2031,1050,1181,16776,-640,-728,-784,72,152
188127,2009,1065,1179,16824,-832,-484,-816,-143,99
188137,2029,1080,1181,16628,-996,-560,-800,-118,107
188147,2035,1083,1179,16672,-908,-580,-816,-47,113
188157,2031,1077,1181,16680,-1008,-732,-832,-89,161
188167,2031,1078,1179,16780,-1120,-732,-800,-278,168
188177,2031,1115,1183,16864,-1088,-432,-800,-290,205
188187,2036,1097,1181,16792,-1112,-444,-832,-148,211
188197,2041,1084,1183,16816,-1220,-692,-784,-32,106
188207,2035,1085,1172,16712,-1180,-608,-800,-142,112
188217,2032,1086,1179,16776,-1200,-664,-800,-306,93
188227,2035,1065,1179,16776,-1192,-476,-816,-221,-97
188237,2031,1053,1179,16772,-1244,-580,-784,-118,86
188247,2031,1067,1180,16800,-1472,-560,-832,-174,60
188257,2031,1066,1179,16732,-1420,-376,-816,-43,191
188267,2031,1081,1179,16592,-1620,-632,-816,-2,117
188277,2031,1076,1179,16576,-1664,-704,-800,-208,60
188287,2032,1069,1178,16576,-1888,-636,-800,-439,-75
188297,2029,1069,1179,16684,-2092,-472,-800,-439,-211
188307,2031,1085,1180,16904,-2256,-504,-832,-120,-160
188317,2031,1083,1179,16968,-2036,-300,-832,158,-114
188327,2039,1082,1179,16928,-1720,-644,-800,494,75
188337,2035,1085,1179,16812,-1600,-1084,-832,523,174
188347,2031,1098,1209,16876,-1344,-852,-784,387,212
188357,2035,1098,1179,16780,-1188,-508,-800,449,208
188367,2031,1082,1178,16844,-1036,-424,-800,449,217
188377,2031,1079,1179,16708,-1020,-544,-816,352,209
188387,2030,1070,1178,16684,-1116,-572,-784,99,150
188397,2031,1071,1179,16720,-1336,-496,-800,-111,2
188407,2031,1067,1180,16712,-1636,-368,-784,-87,-135
188417,2031,1055,1178,16720,-1684,-348,-816,93,-183
188427,2031,1045,1177,16748,-1676,-468,-832,340,-156
188437,2031,1069,1180,16776,-1664,-888,-800,400,-69
188447,2031,1079,1182,16640,-1512,-784,-784,439,-87
188457,2030,1070,1179,16772,-1324,-852,-816,444,-25
188467,2030,1072,1179,16592,-1148,-916,-816,374,-57
188477,2029,1083,1176,16772,-972,-888,-784,334,-45
188487,2031,1012,1180,16856,-856,-988,-832,154,15
188497,2031,1094,1180,16944,-736,-952,-784,-50,122
188507,2031,1097,1178,16828,-884,-912,-816,-167,200
188517,2031,1095,1179,16760,-832,-764,-800,-107,140
188527,2031,1095,1179,16784,-796,-684,-784,-45,63
188537,2023,1081,1179,16880,-984,-636,-784,-118,39
188547,2031,1099,1179,16812,-980,-612,-800,-80,-11
188557,2031,1077,1177,16892,-1084,-676,-800,157,-39
188567,2035,1082,1177,16752,-864,-708,-816,270,67
188577,2034,1078,1179,16688,-964,-848,-768,176,142
188587,2031,1083,1178,16696,-1132,-856,-800,-54,90
188597,2031,1082,1179,16708,-1252,-580,-784,-72,-26
188607,2035,1081,1179,16748,-1428,-660,-800,9,-96
188617,2031,1083,1179,16780,-1488,-636,-768,-74,12
188627,2031,1084,1196,16772,-1640,-628,-816,-52,-3
188637,2031,1083,1181,16704,-1736,-436,-784,88,101
188647,2030,1077,1179,16836,-1736,-496,-800,291,4
188657,2031,1084,1179,16716,-1588,-752,-832,431,-114
188667,2031,1085,1180,16704,-1652,-980,-800,299,-163
188677,2031,1085,1179,16916,-1392,-932,-800,163,-124
188687,2031,1080,1199,16664,-1484,-1100,-784,-26,-7
188697,2035,1071,1180,16788,-1480,-1188,-800,-262,50
188707,2031,1078,1179,16812,-1648,-1068,-800,-467,19
188717,2031,1075,1179,16608,-1752,-880,-816,-477,3
188727,2031,1077,1180,16772,-1828,-1016,-832,-507,37
188737,2030,1085,1180,16816,-1816,-652,-800,-456,96
188747,2031,1095,1179,16740,-1752,-580,-784,-220,201
188757,2031,1075,1179,16676,-1756,-716,-784,-113,184
188767,2031,1075,1179,16708,-1684,-744,-800,-195,33
188777,2031,1076,1178,16760,-1652,-728,-784,-294,-34
188787,2035,1071,1176,16836,-1724,-744,-784,-249,-15
188797,2031,1069,1179,16768,-1704,-860,-800,-86,1
188807,2031,1119,1178,16740,-1724,-824,-800,34,28
188817,2031,1093,1177,16816,-1580,-744,-816,200,64
188827,2031,1092,1177,16680,-1320,-892,-800,366,90
188837,2031,1077,1178,16776,-1252,-1196,-800,203,127
188847,2032,1083,1177,16684,-1136,-908,-768,-119,75
188857,2031,1086,1176,16756,-1112,-988,-784,-287,36
188867,2030,1093,1176,16664,-1188,-752,-816,-381,80
188877,2031,1103,1177,16720,-1288,-860,-816,-366,75
188887,2073,1094,1171,16916,-1400,-796,-784,-303,107
188897,2035,1084,1178,16732,-1540,-724,-784,-221,189
188907,2029,1092,1181,16732,-1528,-816,-784,-100,190
188917,2035,1096,1177,16640,-1572,-784,-800,-25,114
188927,2031,1095,1179,16756,-1444,-936,-800,-39,80
188937,2031,1076,1178,16888,-1408,-820,-784,12,142
188947,2031,1084,1176,16856,-1472,-920,-768,-5,151
188957,2031,1075,1178,16744,-1532,-1156,-800,-56,128
188967,2035,1093,1178,16636,-1676,-872,-800,-99,87
188977,2031,1093,1177,16736,-1592,-984,-784,-83,103
188987,2031,1080,1179,16816,-1520,-1128,-752,-42,146
188997,2035,1080,1179,16716,-1736,-1020,-816,-88,227
189007,2031,1082,1178,16868,-1648,-668,-816,-121,244
189017,2031,1084,1176,16740,-1708,-724,-800,11,217
189027,2029,1085,1178,16748,-1516,-1048,-816,96,150
189037,2037,1082,1178,16656,-1536,-1044,-800,11,187
189047,2029,1082,1176,16796,-1452,-768,-800,-30,376
189057,2031,1081,1177,16816,-1312,-920,-800,67,286
189067,2025,1079,1177,16672,-1240,-744,-800,58,211
189077,2031,1083,1177,16788,-1144,-1016,-768,-112,228
189087,2030,1082,1176,16712,-1156,-868,-816,-260,249
189097,2035,1034,1176,16716,-1352,-808,-800,-209,180
189107,2031,1077,1175,16740,-1312,-792,-768,-69,127
189117,2031,1083,1177,16864,-1256,-764,-816,43,219
189127,2031,1083,1177,16828,-1196,-724,-784,68,286
189137,2031,1112,1178,16748,-1152,-864,-800,-27,299
189147,2035,1093,1176,16564,-1116,-620,-816,-88,268
189157,2031,1085,1171,16760,-1352,-1052,-752,-175,134
189167,2069,1085,1176,16764,-1356,-864,-800,-175,127
189177,2027,1095,1176,16808,-1456,-780,-768,-153,188
189187,2030,1109,1176,16860,-1436,-788,-816,-74,208
189197,2031,1105,1177,16832,-1408,-896,-800,63,217
189207,2031,1100,1177,16884,-1448,-900,-784,85,276
189217,2031,1091,1178,16724,-1232,-860,-784,45,357
189227,2032,1087,1179,16620,-1296,-1136,-768,-131,268
189237,2031,1085,1175,16772,-1412,-816,-752,-294,186
189247,2031,1095,1176,16744,-1484,-708,-816,-239,184
189257,2030,1091,1175,16820,-1568,-900,-800,-119,224
189267,2031,1084,1176,16920,-1584,-760,-816,1,278
189277,2031,1095,1177,16744,-1436,-808,-816,58,319
189287,2034,1086,1177,16720,-1420,-968,-800,-23,332
189297,2035,1084,1179,16712,-1440,-864,-800,2,206
189307,2031,1084,1177,16836,-1448,-880,-784,46,153
189317,2035,1095,1177,16868,-1400,-772,-800,82,176
189327,2031,1093,1174,16840,-1288,-720,-800,164,282
189337,2032,1095,1176,16732,-1320,-964,-784,87,276
189347,2031,1095,1177,16776,-1304,-876,-784,-60,222
189357,2039,1096,1175,16716,-1356,-900,-800,-51,136
189367,2031,1095,1175,16856,-1376,-752,-784,-20,126
189377,2031,1093,1176,16780,-1336,-720,-832,38,202
189387,2031,1085,1175,16608,-1276,-912,-800,25,233
189397,2031,1099,1175,16660,-1204,-944,-784,-127,204
189407,2030,1095,1176,16812,-1332,-664,-768,-178,165
189417,2029,1091,1176,16764,-1460,-712,-768,-193,150
189427,2031,1087,1175,16716,-1436,-680,-800,-195,185
189437,2029,1087,1176,16768,-1432,-832,-800,-213,214
189447,2031,1087,1175,16748,-1556,-864,-768,-226,225
189457,2029,1083,1170,16716,-1392,-868,-784,-155,225
189467,2031,1098,1173,16740,-1376,-840,-800,-63,171
189477,2029,1097,1177,16840,-1236,-860,-800,-77,218
189487,2031,1112,1175,16812,-1212,-916,-784,-183,192
189497,2031,1092,1176,16756,-1236,-888,-784,-290,181
189507,2031,1094,1175,16784,-1228,-900,-768,-279,163
189517,2035,1092,1175,16828,-1408,-1000,-768,-217,147
189527,2035,1083,1176,16720,-1424,-872,-800,-97,131
189537,2029,1087,1176,16804,-1404,-1000,-768,61,159
189547,2030,1085,1179,16792,-1388,-880,-800,36,265
189557,2029,1085,1175,16808,-1388,-872,-768,-129,268
189567,2030,1085,1173,16680,-1464,-776,-768,-219,204
189577,2031,1083,1173,16728,-1428,-972,-784,-225,124
189587,2077,1075,1173,16648,-1548,-652,-816,-98,89
189597,2031,1084,1175,16780,-1644,-904,-800,48,141
189607,2031,1095,1175,16776,-1568,-824,-784,53,188
189617,2031,1094,1174,16808,-1384,-948,-784,61,209
189627,2031,1099,1174,16788,-1248,-1052,-768,-34,151
189637,2032,1101,1173,16736,-1332,-940,-784,-125,118
189647,2022,1099,1175,16720,-1352,-1052,-784,-236,145
189657,2031,1097,1175,16732,-1476,-788,-800,-289,176
189667,2031,1081,1177,16692,-1536,-672,-800,-113,130
189677,2030,1081,1173,16792,-1548,-928,-800,126,100
189687,2031,1086,1175,16880,-1416,-784,-784,130,161
189697,2031,1096,1175,16768,-1352,-800,-816,18,264
189707,2031,1086,1178,16760,-1276,-856,-784,10,238
189717,2031,1083,1175,16732,-1412,-956,-816,1,141
189727,2029,1093,1171,16768,-1376,-668,-752,81,188
189737,2031,1092,1172,16816,-1268,-740,-800,204,241
189747,2031,1067,1170,16788,-1268,-892,-816,155,226
189757,2031,1101,1174,16768,-1128,-824,-784,35,196
189767,2031,1097,1173,16744,-1200,-824,-784,-2,172
189777,2034,1095,1174,16652,-1156,-900,-800,-44,122
189787,2031,1101,1172,16740,-1276,-928,-800,-100,134
189797,2031,1091,1172,16684,-1424,-1056,-832,-81,203
189807,2031,1101,1178,16732,-1320,-840,-768,20,175
189817,2029,1097,1173,16884,-1316,-868,-800,87,139
189827,2029,1093,1173,16836,-1180,-816,-816,35,194
189837,2031,1084,1175,16776,-1160,-804,-784,-3,287
189847,2031,1085,1176,16724,-1280,-772,-784,-34,264
189857,2031,1086,1174,16700,-1348,-780,-768,-100,320
189867,2031,1086,1173,16776,-1336,-596,-816,-89,325
189877,2029,1094,1173,16860,-1216,-824,-784,61,184
189887,2029,1100,1173,16852,-1276,-972,-816,91,233
189897,2031,1095,1172,16768,-1176,-760,-800,72,234
189907,2029,1085,1173,16788,-1144,-856,-768,131,146
189917,2031,1098,1172,16596,-1192,-932,-816,61,117
189927,2029,1100,1173,16864,-1076,-892,-768,-121,181
189937,2031,1099,1173,16868,-1148,-788,-800,-171,191
189947,2027,1105,1171,16808,-1192,-992,-784,-167,200
189957,2031,1103,1171,16732,-1264,-1248,-800,-139,228
189967,2036,1101,1173,16732,-1320,-1020,-832,-141,179
189977,2031,1093,1171,16672,-1316,-684,-784,-43,191
189987,2029,1096,1173,16720,-1380,-720,-784,14,216
189997,2031,1100,1172,16756,-1336,-904,-768,-27,242
190007,2058,1094,1173,16812,-1316,-900,-784,-29,253
190017,2031,1096,1174,16788,-1332,-672,-784,-34,198
190027,2057,1094,1172,16788,-1448,-820,-800,0,148
190037,2035,1091,1172,16780,-1448,-1008,-768,17,113
190047,2031,1095,1173,16820,-1364,-716,-768,7,176
190057,2032,1095,1172,16812,-1300,-936,-768,-19,228
190067,2037,1084,1175,16740,-1216,-960,-768,-7,205
190077,2029,1085,1173,16736,-1188,-936,-768,-55,206
190087,2031,1078,1173,16684,-1268,-764,-768,-153,250
190097,2031,1093,1173,16808,-1340,-812,-784,-207,230
190107,2029,1093,1172,16800,-1384,-920,-768,-173,152
190117,2030,1097,1151,16756,-1352,-916,-768,-54,151
190127,2031,1099,1169,16904,-1248,-752,-784,-38,189
190137,2031,1095,1171,16816,-1192,-900,-816,-32,214
190147,2031,1087,1173,16664,-1272,-788,-800,-62,234
190157,2031,1096,1173,16700,-1252,-736,-768,-105,195
190167,2031,1096,1171,16628,-1200,-952,-752,-112,146
190177,2029,1097,1171,16724,-1292,-916,-800,-51,157
190187,2030,1116,1171,16836,-1404,-1028,-768,-27,185
190197,2020,1109,1173,16952,-1232,-788,-816,18,189
190207,2023,1143,1171,16736,-1200,-964,-768,38,236
190217,2030,1086,1172,16644,-1108,-900,-784,-34,223
190227,2031,1097,1165,16700,-1208,-868,-784,-138,177
190237,2029,1097,1171,16804,-1272,-768,-784,-254,163
190247,2031,1093,1172,16860,-1360,-800,-784,-219,190
190257,2029,1093,1171,16816,-1376,-816,-784,-127,221
190267,2030,1096,1171,16756,-1404,-888,-800,-114,69
190277,2031,1097,1171,16864,-1324,-888,-800,-125,290
190287,2031,1098,1171,16836,-1344,-832,-784,-67,152
190297,2029,1084,1171,16804,-1244,-988,-768,1,200
190307,2032,1097,1169,16692,-1224,-1032,-768,-66,240
190317,2030,1099,1173,16692,-1172,-1116,-784,-198,294
190327,2029,1100,1171,16768,-1260,-668,-800,-243,184
190337,2031,1100,1171,16792,-1364,-860,-800,-141,129
190347,2030,1102,1173,16864,-1296,-872,-784,-95,207
190357,2030,1100,1169,16772,-1312,-932,-816,-94,263
190367,2031,1133,1172,16732,-1280,-888,-768,-71,257
190377,2014,1100,1171,16748,-1188,-756,-800,-51,206
190387,2031,1099,1171,16740,-1292,-928,-768,-99,195
190397,2031,1094,1169,16748,-1240,-1100,-768,-194,231
190407,2029,1093,1170,16732,-1196,-992,-800,-171,215
190417,2029,1093,1169,16728,-1300,-900,-800,-115,237
190427,2029,1101,1172,16848,-1396,-1000,-800,-54,225
190437,2031,1101,1167,16716,-1348,-840,-784,-14,245
190447,2031,1101,1169,16712,-1236,-904,-768,-31,269
190457,2031,1097,1176,16824,-1324,-1036,-800,-88,303
190467,2032,1097,1170,16632,-1284,-716,-784,-125,277
190477,2031,1101,1169,16808,-1304,-952,-752,-96,249
190487,2036,1107,1171,16824,-1324,-836,-832,-63,255
190497,2030,1111,1183,16864,-1224,-744,-816,-46,272
190507,2029,1099,1171,16748,-1136,-896,-784,-30,302
190517,2029,1098,1171,16744,-1164,-1044,-768,-23,224
190527,2031,1101,1173,16876,-1228,-1164,-800,-164,242
190537,2023,1096,1169,16736,-1360,-1008,-816,-179,265
190547,2030,1097,1173,16808,-1464,-912,-784,-50,246
190557,2031,1099,1167,16832,-1436,-780,-784,-53,271
190567,2030,1101,1172,16840,-1444,-816,-800,-164,322
190577,2031,1097,1171,16760,-1492,-892,-816,-177,290
190587,2030,1100,1167,16696,-1496,-972,-768,-99,222
190597,2030,1101,1166,16760,-1400,-912,-784,-38,199
190607,2029,1098,1169,16840,-1428,-728,-768,-2,276
190617,2029,1101,1170,16836,-1256,-892,-800,-26,305
190627,2029,1095,1171,16748,-1328,-788,-800,-59,307
190637,2029,1093,1173,16732,-1348,-692,-800,-101,271
190647,2029,1095,1171,16664,-1320,-972,-800,-196,257
190657,2029,1085,1173,16836,-1400,-848,-784,-158,252
190667,2005,1092,1172,16804,-1464,-784,-768,-9,189
190677,2029,1093,1169,16788,-1268,-636,-800,99,195
190687,2029,1101,1167,16808,-1176,-784,-816,5,279
190697,2029,1101,1167,16744,-1200,-828,-784,-112,269
190707,2029,1100,1165,16724,-1256,-648,-768,-53,182
190717,2029,1097,1167,16836,-1256,-816,-752,-99,161
190727,2029,1095,1165,16728,-1308,-908,-784,-182,218
190737,2029,1105,1166,16804,-1332,-812,-768,-108,219
190747,2030,1109,1169,16740,-1404,-864,-800,-12,215
190757,2029,1095,1171,16780,-1292,-764,-784,34,242
190767,2031,1101,1175,16828,-1264,-868,-768,45,239
190777,2031,1102,1168,16800,-1220,-964,-768,-69,225
190787,2031,1106,1167,16732,-1264,-848,-784,-121,252
190797,2030,1094,1171,16724,-1304,-876,-800,-98,238
190807,2031,1096,1170,16776,-1276,-776,-784,-40,187
190817,2030,1098,1169,16700,-1224,-704,-784,32,203
190827,2023,1097,1167,16748,-1180,-832,-800,-22,205
190837,2029,1100,1170,16624,-1152,-964,-752,-42,174
190847,2029,1099,1163,16760,-1292,-924,-784,-206,214
190857,2029,1099,1166,16720,-1408,-820,-800,-200,172
190867,2031,1095,1171,16764,-1332,-796,-768,-49,139
190877,2031,1098,1165,16876,-1352,-856,-784,25,193
190887,2031,1101,1157,16912,-1132,-784,-800,51,234
190897,2031,1109,1165,16872,-1184,-764,-800,42,233
190907,2029,1111,1166,16772,-1064,-792,-784,42,238
190917,2029,1108,1166,16740,-1172,-796,-800,-65,193
190927,2031,1085,1169,16832,-1184,-892,-800,-134,147
190937,2027,1087,1207,16724,-1272,-888,-752,-92,201
190947,2037,1099,1170,16836,-1352,-716,-784,-53,210
190957,2029,1100,1166,16704,-1396,-728,-768,-92,145
190967,2029,1101,1165,16684,-1464,-864,-752,-106,81
190977,2029,1098,1165,16800,-1476,-792,-736,45,75
190987,2031,1107,1164,16752,-1456,-948,-768,130,137
190997,2030,1103,1163,16776,-1348,-936,-768,92,227
191007,2029,1097,1170,16800,-1288,-960,-768,2,163
191017,2029,1101,1166,16740,-1272,-932,-800,-7,135
191027,2029,1121,1165,16788,-1108,-772,-752,47,161
191037,2030,1111,1166,16828,-1120,-752,-800,27,227
191047,2028,1106,1167,16804,-1108,-880,-768,-124,283
191057,2030,1107,1165,16652,-1168,-868,-816,-99,238
191067,2031,1097,1165,16688,-1212,-888,-752,-2,121
191077,2029,1097,1165,16768,-1384,-864,-768,-35,112
191087,2029,1101,1165,16828,-1320,-996,-752,-100,223
191097,2029,1098,1165,16816,-1364,-840,-784,-7,218
191107,2029,1093,1166,16724,-1396,-836,-768,36,174
191117,2028,1091,1166,16780,-1428,-844,-768,-9,152
191127,2029,1098,1165,16724,-1264,-768,-768,46,109
191137,2029,1095,1165,16720,-1324,-892,-768,91,110
191147,2031,1109,1165,16688,-1372,-1008,-768,89,113
191157,2029,1100,1166,16756,-1396,-852,-736,190,118
191167,2005,1099,1165,16800,-1128,-828,-736,270,117
191177,2029,1100,1165,16708,-1008,-1016,-752,193,184
191187,2031,1097,1165,16780,-1004,-1056,-784,-17,225
191197,2029,1093,1164,16632,-1036,-992,-752,-126,225
191207,2029,1083,1170,16744,-1112,-972,-784,-173,155
191217,2030,1099,1166,16772,-1108,-784,-784,-222,163
191227,2029,1096,1164,16852,-1100,-680,-800,-237,221
