Time,MMG1,MMG2,MMG3,MMG4,EMG,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
700,816,784,965,752,89,3684,-16400,1068,-1085,-108,-218
703,816,786,976,752,90,3612,-16488,1004,-1067,-151,-199
706,818,784,964,752,90,3544,-16352,1180,-1031,-183,-183
709,816,783,962,752,93,3632,-16324,1124,-1039,-187,-196
712,816,783,970,752,87,3568,-16364,1312,-1011,-215,-145
715,819,783,966,757,86,3684,-16336,1092,-1020,-250,-187
718,816,781,963,752,86,3676,-16408,1240,-1002,-259,-186
721,817,783,967,757,86,3672,-16332,1172,-982,-268,-164
724,819,782,962,752,89,3720,-16236,1312,-971,-215,-177
727,823,785,965,755,91,3684,-16264,1216,-987,-171,-153
730,818,784,963,754,89,3672,-16300,1220,-955,-142,-171
733,821,784,968,752,91,3600,-16272,1480,-964,-119,-159
736,821,786,963,761,88,3760,-16192,1396,-954,-97,-159
739,817,784,967,752,92,3656,-16312,1112,-951,-156,-186
742,819,787,965,754,87,3688,-16152,1196,-945,-184,-154
745,820,784,972,752,85,3624,-16224,1228,-938,-174,-163
748,819,786,973,755,87,3576,-16248,1320,-940,-186,-160
751,822,785,963,753,90,3680,-16264,1208,-952,-240,-145
754,820,784,969,752,94,3644,-16352,1300,-946,-291,-116
757,821,784,965,753,87,3612,-16316,1504,-961,-293,-135
760,821,784,970,754,92,3644,-16328,1272,-983,-272,-138
763,814,783,966,754,86,3588,-16312,1336,-1005,-338,-138
766,821,784,969,752,90,3452,-16288,1208,-1007,-375,-134
769,817,784,965,752,91,3604,-16208,1212,-1002,-374,-138
772,821,777,971,752,89,3684,-16244,1344,-1017,-396,-115
775,819,782,964,751,87,3544,-16252,1280,-1033,-384,-95
778,824,783,964,754,90,3600,-16328,1148,-1062,-391,-127
781,820,803,966,753,87,3700,-16344,1144,-1051,-353,-122
784,822,796,967,751,90,3660,-16268,1360,-1040,-373,-107
787,821,784,962,754,89,3688,-16336,1196,-1065,-366,-94
790,818,783,969,752,91,3736,-16300,1196,-1089,-368,-106
793,818,784,966,752,88,3692,-16308,1228,-1069,-334,-105
796,831,784,964,752,85,3704,-16264,1340,-1080,-363,-74
799,819,787,975,752,87,3744,-16188,1288,-1096,-371,-101
802,819,785,963,752,93,3808,-16284,1144,-1086,-351,-99
805,820,785,970,757,89,3736,-16332,1132,-1051,-347,-67
808,819,785,964,752,87,3828,-16304,1168,-1055,-380,-63
811,819,786,966,752,87,3736,-16272,1140,-1035,-391,-65
814,815,786,965,752,91,3816,-16344,1464,-1006,-372,-83
817,817,785,966,752,91,3788,-16296,1248,-1015,-371,-60
820,816,788,964,752,89,3776,-16288,1148,-992,-352,-69
823,820,793,971,771,89,3804,-16300,1324,-1010,-394,-55
826,821,790,965,758,91,3764,-16252,1196,-1021,-380,-68
829,819,784,966,752,93,3804,-16320,1312,-999,-398,-73
832,818,786,963,757,94,3856,-16232,1272,-1021,-418,-50
835,816,784,967,753,87,3876,-16308,1504,-1005,-385,-78
838,822,786,965,756,94,3876,-16260,1136,-1039,-371,-40
841,816,784,965,753,87,3720,-16344,1256,-1054,-373,-45
844,816,785,966,757,87,3840,-16264,1248,-1086,-393,-52
847,818,784,965,753,89,3776,-16292,1332,-1067,-407,-40
850,816,782,969,755,95,3764,-16436,1212,-1108,-442,-23
853,816,783,965,752,89,3712,-16244,1196,-1111,-477,-19
856,816,784,965,753,89,3700,-16356,1088,-1132,-451,-31
859,816,783,964,752,94,3688,-16424,1260,-1140,-435,-22
862,817,783,970,752,93,3744,-16368,1196,-1107,-430,-2
865,817,784,966,753,91,3756,-16416,1048,-1131,-439,33
868,816,782,971,754,89,3776,-16256,1176,-1122,-422,22
871,817,785,967,756,93,3804,-16392,1024,-1104,-394,23
874,816,785,973,755,93,4128,-16292,992,-1220,-296,18
877,816,775,966,757,93,3832,-16460,1072,-1320,146,-162
880,827,783,965,757,94,3904,-16292,1096,-1248,307,-224
883,816,784,973,762,91,3824,-16460,1144,-1172,-56,-91
886,814,784,966,755,86,3468,-16396,996,-1164,-437,-59
889,816,763,971,763,91,3576,-16408,1148,-1083,-448,-18
892,816,778,966,761,93,3876,-16300,1176,-1085,-287,12
895,811,767,970,761,92,3736,-16376,1180,-1038,-215,-7
898,802,783,963,758,91,3840,-16388,1132,-1018,-181,17
901,814,777,963,763,91,3732,-16360,1216,-966,-281,88
904,806,780,967,761,91,3644,-16236,1092,-914,-305,115
907,815,780,965,756,95,3720,-16492,1124,-898,-279,114
910,815,786,967,767,89,3632,-16424,1172,-942,-279,80
913,816,782,970,753,94,3788,-16272,1096,-934,-287,64
916,815,783,970,752,96,3524,-16368,1116,-897,-317,103
919,816,784,971,755,87,3648,-16372,1232,-889,-322,86
922,813,784,974,752,94,3700,-16332,1116,-880,-342,86
925,815,784,969,753,94,3628,-16320,1108,-840,-310,97
928,814,786,973,756,91,3636,-16368,1112,-838,-370,122
931,811,784,974,753,85,3720,-16272,1104,-817,-342,118
934,811,784,971,752,90,3580,-16468,1128,-786,-300,129
937,814,798,963,753,95,3720,-16288,1064,-794,-258,100
940,816,784,972,754,94,3656,-16352,1112,-776,-203,134
943,816,786,969,752,92,3704,-16280,1200,-737,-173,171
946,811,784,972,753,92,3832,-16412,1020,-736,-161,173
949,809,783,969,754,90,3636,-16376,1060,-731,-138,152
952,807,783,973,746,90,3708,-16452,920,-727,-141,163
955,813,783,966,757,90,3716,-16308,1080,-712,-142,153
958,814,782,971,758,90,3708,-16444,1020,-693,-141,189
961,805,784,966,763,91,3756,-16372,1100,-682,-102,179
964,816,783,971,765,90,3732,-16272,1160,-686,-101,184
967,833,781,967,758,89,3732,-16384,1184,-677,-65,172
970,816,784,970,752,94,3664,-16232,1132,-678,-108,179
973,815,781,971,754,98,3684,-16304,996,-683,-106,185
976,815,778,966,763,89,3628,-16236,1188,-686,-158,169
979,813,781,969,757,89,3636,-16348,1272,-679,-137,174
982,815,778,966,758,87,3620,-16252,1124,-682,-139,167
985,816,783,972,755,93,3580,-16324,1144,-695,-138,183
988,814,778,966,754,93,3636,-16300,1240,-663,-112,178
991,818,782,973,758,93,3464,-16288,1096,-676,-109,187
994,800,775,963,761,91,3640,-16340,1108,-692,-94,162
997,816,784,971,753,87,3484,-16332,1180,-693,-84,159
1000,807,781,966,755,89,3496,-16292,1252,-692,-89,159
1003,815,782,971,757,93,3492,-16284,1176,-712,-71,145
1006,816,784,966,753,87,3400,-16368,1188,-722,-31,147
1009,814,781,967,753,91,3376,-16332,1160,-729,-52,133
1012,814,790,967,753,91,3420,-16324,1140,-720,-100,123
1015,816,784,965,753,92,3396,-16296,1128,-741,-110,125
1018,815,783,970,752,90,3436,-16312,1208,-747,-124,108
1021,816,778,965,759,89,3468,-16268,1268,-752,-161,115
1024,813,781,971,756,91,3532,-16392,1144,-759,-158,77
1027,813,781,972,752,87,3536,-16340,1140,-759,-184,85
1030,816,777,966,753,93,3520,-16328,1104,-761,-185,70
1033,815,773,971,755,94,3576,-16272,1128,-775,-174,78
1036,816,767,970,758,92,3496,-16420,1156,-760,-210,52
1039,816,771,972,763,90,3544,-16268,1056,-749,-172,42
1042,816,771,969,758,86,3636,-16320,1232,-788,-187,33
1045,814,778,971,757,87,3656,-16328,1132,-782,-156,31
1048,816,778,976,754,96,3676,-16344,1176,-790,-150,9
1051,815,783,971,755,94,3480,-16336,1172,-794,-152,22
1054,818,782,972,751,89,3572,-16264,1144,-804,-124,30
1057,815,779,972,754,90,3456,-16316,1156,-802,-125,38
1060,815,783,973,754,87,3492,-16372,1364,-788,-130,18
1063,816,784,975,757,86,3520,-16400,1152,-809,-164,-3
1066,817,784,966,759,91,3404,-16360,1156,-813,-163,10
1069,816,782,971,753,89,3496,-16292,1156,-803,-181,5
1072,813,783,960,752,86,3428,-16372,1116,-820,-206,-12
1075,816,779,967,754,93,3464,-16372,1256,-858,-259,-25
1078,816,781,966,751,89,3344,-16244,1144,-847,-266,-20
1081,816,784,971,749,93,3368,-16388,1216,-887,-300,-29
1084,814,781,966,750,93,3396,-16416,1144,-901,-287,-54
1087,816,784,967,747,87,3432,-16336,1264,-906,-278,-70
1090,814,782,961,752,91,3416,-16456,1140,-941,-288,-54
1093,816,783,966,752,90,3384,-16404,1228,-922,-340,-72
1096,813,782,967,752,85,3308,-16488,1160,-930,-335,-92
1099,815,777,963,752,93,3400,-16500,1088,-946,-329,-119
1102,815,780,962,752,87,3416,-16444,1292,-973,-350,-114
1105,802,784,971,749,89,3460,-16384,1260,-997,-342,-129
1108,814,783,964,749,89,3432,-16476,1060,-993,-330,-139
1111,816,784,965,749,89,3380,-16264,1076,-1001,-330,-163
1114,816,785,965,749,87,3500,-16444,1096,-992,-338,-150
1117,816,784,969,750,90,3532,-16396,1252,-1007,-345,-151
1120,815,783,967,747,84,3520,-16388,1092,-1011,-351,-188
1123,813,782,966,749,86,3432,-16460,1332,-997,-370,-165
1126,811,781,967,751,91,3504,-16364,1296,-997,-349,-189
1129,816,783,967,749,90,3604,-16472,1132,-976,-359,-162
1132,815,782,963,751,87,3496,-16332,1260,-974,-361,-181
1135,821,779,965,751,88,3544,-16304,1232,-994,-346,-175
1138,825,784,963,750,88,3608,-16308,1140,-970,-359,-165
1141,815,777,963,754,92,3568,-16352,1128,-945,-324,-180
1144,813,774,965,752,90,3568,-16316,1208,-938,-319,-161
1147,816,778,961,751,86,3608,-16328,1208,-946,-313,-169
1150,815,781,966,752,91,3584,-16312,1120,-960,-277,-180
1153,816,799,962,751,90,3540,-16264,1328,-952,-305,-182
1156,814,775,963,752,93,3532,-16248,1224,-937,-317,-161
1159,816,773,971,749,90,3592,-16240,1088,-952,-280,-163
1162,811,781,961,753,90,3628,-16220,1280,-928,-311,-147
1165,818,777,970,747,90,3596,-16156,1268,-942,-322,-179
1168,818,775,969,753,87,3564,-16196,1264,-941,-303,-175
1171,816,783,961,751,89,3632,-16316,1208,-945,-316,-184
1174,817,778,965,751,89,3660,-16296,1060,-947,-375,-175
1177,816,778,963,747,92,3644,-16228,1192,-954,-418,-196
1180,814,781,962,747,90,3592,-16308,1188,-974,-399,-201
1183,815,778,961,751,85,3532,-16280,1184,-960,-383,-220
1186,814,778,966,752,90,3720,-16252,1312,-978,-359,-199
1189,811,777,967,752,91,3732,-16252,1156,-984,-380,-200
1192,814,783,961,751,87,3644,-16268,1184,-983,-332,-183
1195,819,778,966,752,91,3664,-16408,1104,-990,-311,-201
1198,816,778,966,752,87,3876,-16332,1224,-1047,-217,-186
1201,816,777,970,752,87,3436,-16204,1348,-1048,-359,-199
1204,816,784,967,757,87,3376,-16524,1400,-946,-361,-130
1207,818,782,971,747,88,3848,-16340,916,-1002,-223,-233
1210,811,779,971,751,87,3736,-16528,1188,-983,-97,-251
1213,816,783,963,746,89,3516,-16408,1212,-1044,-50,-218
1216,831,782,987,752,85,3548,-16496,1128,-846,-192,-151
1219,816,785,966,754,90,3720,-16388,1208,-1009,-334,-190
1222,813,770,967,752,93,3644,-16328,1328,-938,-364,-165
1225,816,779,975,747,87,3656,-16304,1192,-960,-255,-179
1228,816,783,968,746,90,3832,-16320,1220,-1059,-253,-224
1231,813,781,966,750,81,3960,-16124,1372,-1163,152,-273
1234,817,781,963,751,89,4020,-16204,1444,-1177,328,-344
1237,816,780,965,750,91,3728,-16156,1284,-1100,-86,-223
1240,819,794,967,752,93,3348,-16240,1448,-1072,-449,-160
1243,814,784,966,741,86,3624,-16192,1288,-1019,-571,-71
1246,816,782,965,752,86,3816,-16116,1260,-1030,-435,-89
1249,818,782,961,752,89,3936,-16112,1340,-981,-373,-91
1252,817,784,970,752,91,3960,-15992,1200,-990,-352,-93
1255,819,781,970,752,89,4064,-16072,1288,-949,-505,-85
1258,817,779,973,752,88,4144,-16172,1168,-942,-489,-159
1261,819,780,978,749,87,4240,-16248,1008,-982,-380,-245
1264,816,784,976,749,94,4076,-16456,940,-1023,-284,-209
1267,816,797,967,752,91,3876,-16496,776,-1039,-84,-121
1270,820,785,960,752,94,3580,-16636,804,-1045,140,-4
1273,817,790,959,754,87,3288,-16476,888,-1057,291,113
1276,818,785,958,759,90,3244,-16484,1004,-1030,382,143
1279,816,778,964,759,92,3244,-16476,1308,-876,138,200
1282,816,779,967,759,85,3324,-16496,1444,-736,-244,241
1285,807,781,975,763,90,3704,-16360,1500,-702,-475,178
1288,816,777,973,761,88,4016,-16360,1536,-787,-430,107
1291,815,775,971,754,89,4076,-16300,1452,-825,-372,116
1294,818,779,975,755,87,3932,-16300,1344,-884,-345,117
1297,816,780,976,755,84,3976,-16396,1276,-890,-243,142
1300,816,779,970,753,85,3856,-16320,1284,-879,-246,149
1303,816,778,966,754,93,3956,-16292,1304,-906,-121,131
1306,823,780,967,755,85,3856,-16288,1124,-902,4,134
1309,812,785,966,763,89,3736,-16320,1060,-946,96,161
1312,815,779,960,757,91,3688,-16436,1116,-972,133,152
1315,815,781,967,758,86,3688,-16356,1168,-989,144,156
1318,816,779,960,759,87,3724,-16408,1240,-988,132,141
1321,814,774,966,766,86,3796,-16424,1260,-981,127,128
1324,814,770,974,755,85,3876,-16416,1448,-968,80,96
1327,809,775,966,759,89,3772,-16472,1388,-953,45,93
1330,809,769,970,760,91,3836,-16428,1332,-950,3,89
1333,813,778,967,758,87,3816,-16508,1240,-963,-77,68
1336,806,771,967,757,91,3984,-16424,1164,-990,-134,85
1339,810,774,965,755,83,3836,-16488,1196,-1015,-92,93
